"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"153","2013","10","Rajasthan","Jalore","35.01","77.09","2201.94"
"153","2014","10","Rajasthan","Jalore","32.67","62.25","1905.42"
"153","2015","10","Rajasthan","Jalore","41.04","82.56","2011.7"
"153","2016","10","Rajasthan","Jalore","52.18","101.98","1954.28"
"153","2017","10","Rajasthan","Jalore","46.94","100.7","2145.45"
"154","2008","10","Rajasthan","Jhalawar","58.81","163.67","2783.03"
"154","2009","10","Rajasthan","Jhalawar","67.92","226.61","3336.43"
"154","2010","10","Rajasthan","Jhalawar","70.51","222.29","3152.6"
"154","2011","10","Rajasthan","Jhalawar","87.56","330.75","3777.41"
"154","2012","10","Rajasthan","Jhalawar","86.06","279.02","3242.16"
"154","2013","10","Rajasthan","Jhalawar","106.83","329.96","3088.65"
"154","2014","10","Rajasthan","Jhalawar","112.53","352.79","3135.08"
"154","2015","10","Rajasthan","Jhalawar","102.11","354.56","3472.33"
"154","2016","10","Rajasthan","Jhalawar","109.04","417.55","3829.26"
"154","2017","10","Rajasthan","Jhalawar","102.2","413.26","4043.52"
"155","2008","10","Rajasthan","Jhunjhunu","71.81","253.16","3525.41"
"155","2009","10","Rajasthan","Jhunjhunu","79.52","257.93","3243.59"
"155","2010","10","Rajasthan","Jhunjhunu","79.59","259.96","3266.24"
"155","2011","10","Rajasthan","Jhunjhunu","73.71","250.19","3394.25"
"155","2012","10","Rajasthan","Jhunjhunu","84.44","315.48","3736.14"
"155","2013","10","Rajasthan","Jhunjhunu","86.72","346.47","3995.27"
"155","2014","10","Rajasthan","Jhunjhunu","88.8","358.02","4031.76"
"155","2015","10","Rajasthan","Jhunjhunu","88.34","311.1","3521.62"
"155","2016","10","Rajasthan","Jhunjhunu","86.55","350.08","4044.75"
"155","2017","10","Rajasthan","Jhunjhunu","85.96","340.01","3955.61"
"156","2008","10","Rajasthan","Jodhpur","41.5","81.67","1967.95"
"156","2009","10","Rajasthan","Jodhpur","53.14","132.81","2499.25"
"156","2010","10","Rajasthan","Jodhpur","59.29","149.05","2513.91"
"156","2011","10","Rajasthan","Jodhpur","50.15","136.35","2718.84"
"156","2012","10","Rajasthan","Jodhpur","60.97","133.16","2184.02"
"156","2013","10","Rajasthan","Jodhpur","67.88","152.46","2246.02"
"156","2014","10","Rajasthan","Jodhpur","67.78","130.81","1929.92"
"156","2015","10","Rajasthan","Jodhpur","69.22","136.22","1967.93"
"156","2016","10","Rajasthan","Jodhpur","77.94","180.68","2318.18"
"156","2017","10","Rajasthan","Jodhpur","66.07","150.97","2284.95"
"157","2008","10","Rajasthan","Kota","182.41","666.45","3653.58"
"157","2009","10","Rajasthan","Kota","197.61","722.39","3655.63"
"157","2010","10","Rajasthan","Kota","263.21","925.46","3516.05"
"157","2011","10","Rajasthan","Kota","254.38","1011.04","3974.53"
"157","2012","10","Rajasthan","Kota","295.04","1271.81","4310.64"
"157","2013","10","Rajasthan","Kota","300.86","1105.09","3673.1"
"157","2014","10","Rajasthan","Kota","310.07","947.01","3054.18"
"157","2015","10","Rajasthan","Kota","279.51","1139.65","4077.31"
"157","2016","10","Rajasthan","Kota","304.87","1362.86","4470.28"
"157","2017","10","Rajasthan","Kota","236.24","1037.57","4392.07"
"158","2008","10","Rajasthan","Nagaur","67.1","173.27","2582.27"
"158","2009","10","Rajasthan","Nagaur","77.17","194.17","2516.13"
"158","2010","10","Rajasthan","Nagaur","77.36","194.99","2520.55"
"158","2011","10","Rajasthan","Nagaur","56.81","142.52","2508.71"
"158","2012","10","Rajasthan","Nagaur","83.77","212.34","2534.8"
"158","2013","10","Rajasthan","Nagaur","75.55","189.56","2509.07"
"158","2014","10","Rajasthan","Nagaur","71.64","161.51","2254.47"
"158","2015","10","Rajasthan","Nagaur","60.28","160.24","2658.26"
"158","2016","10","Rajasthan","Nagaur","64.95","165.2","2543.52"
"158","2017","10","Rajasthan","Nagaur","53.68","142.53","2655.38"
"159","2008","10","Rajasthan","Pali","30.19","51.08","1691.95"
"159","2009","10","Rajasthan","Pali","24.35","48.21","1979.88"
"159","2010","10","Rajasthan","Pali","80.12","145.15","1811.66"
"159","2011","10","Rajasthan","Pali","48.46","107.09","2209.86"
"159","2012","10","Rajasthan","Pali","57.1","144.53","2531.17"
"159","2013","10","Rajasthan","Pali","47.45","129.76","2734.67"
"159","2014","10","Rajasthan","Pali","49.83","99.96","2006.02"
"159","2015","10","Rajasthan","Pali","61.19","157.5","2573.95"
"159","2016","10","Rajasthan","Pali","92.53","265.88","2873.37"
"159","2017","10","Rajasthan","Pali","82.07","216.51","2638.02"
"160","2008","10","Rajasthan","Swami Madhopur","116.19","392.49","3378.0"
"160","2009","10","Rajasthan","Swami Madhopur","134.33","498.82","3713.39"
"160","2010","10","Rajasthan","Swami Madhopur","170.35","657.23","3858.12"
"160","2011","10","Rajasthan","Swami Madhopur","145.43","527.28","3625.66"
"160","2012","10","Rajasthan","Swami Madhopur","148.35","536.5","3616.45"
"160","2013","10","Rajasthan","Swami Madhopur","160.62","531.58","3309.55"
"160","2014","10","Rajasthan","Swami Madhopur","167.43","580.22","3465.45"
"160","2015","10","Rajasthan","Swami Madhopur","148.28","509.77","3437.89"
"160","2016","10","Rajasthan","Swami Madhopur","174.53","710.79","4072.57"
"160","2017","10","Rajasthan","Swami Madhopur","139.69","571.31","4089.7"
"161","2008","10","Rajasthan","Sikar","85.66","250.46","2923.89"
"161","2009","10","Rajasthan","Sikar","90.63","301.18","3323.18"
"161","2010","10","Rajasthan","Sikar","100.48","343.78","3421.38"
"161","2011","10","Rajasthan","Sikar","100.08","292.55","2923.16"
"161","2012","10","Rajasthan","Sikar","100.13","327.29","3268.65"
"161","2013","10","Rajasthan","Sikar","101.35","331.36","3269.46"
"161","2014","10","Rajasthan","Sikar","99.56","347.49","3490.26"
"161","2015","10","Rajasthan","Sikar","92.33","323.19","3500.38"
"161","2016","10","Rajasthan","Sikar","92.03","333.63","3625.12"
"161","2017","10","Rajasthan","Sikar","86.08","285.83","3320.37"
"162","2008","10","Rajasthan","Sirohi","24.79","52.78","2129.08"
"162","2009","10","Rajasthan","Sirohi","18.02","44.12","2448.39"
"162","2010","10","Rajasthan","Sirohi","39.05","114.37","2928.81"
"162","2011","10","Rajasthan","Sirohi","37.25","101.13","2714.9"
"162","2012","10","Rajasthan","Sirohi","35.95","99.14","2757.72"
"162","2013","10","Rajasthan","Sirohi","34.04","94.1","2764.39"
"162","2014","10","Rajasthan","Sirohi","26.85","62.38","2323.28"
"162","2015","10","Rajasthan","Sirohi","34.23","91.61","2676.31"
"162","2016","10","Rajasthan","Sirohi","37.51","108.65","2896.64"
"162","2017","10","Rajasthan","Sirohi","22.24","66.37","2984.58"
"163","2008","10","Rajasthan","Tonk","40.64","105.91","2606.05"
"163","2009","10","Rajasthan","Tonk","39.93","106.73","2672.93"
"163","2010","10","Rajasthan","Tonk","88.63","284.5","3209.97"
"163","2011","10","Rajasthan","Tonk","67.43","233.37","3460.92"
"163","2012","10","Rajasthan","Tonk","61.77","211.22","3419.46"
"163","2013","10","Rajasthan","Tonk","58.42","200.01","3423.66"
"163","2014","10","Rajasthan","Tonk","66.38","138.76","2090.39"
"163","2015","10","Rajasthan","Tonk","51.47","160.97","3127.45"
"163","2016","10","Rajasthan","Tonk","69.18","250.84","3625.74"
"163","2017","10","Rajasthan","Tonk","45.84","152.77","3332.6"
"164","2008","10","Rajasthan","Udaipur","68.36","153.27","2242.25"
"164","2009","10","Rajasthan","Udaipur","54.88","145.93","2659.24"
"164","2010","10","Rajasthan","Udaipur","103.79","278.3","2681.45"
"164","2011","10","Rajasthan","Udaipur","123.19","368.27","2989.37"
"164","2012","10","Rajasthan","Udaipur","125.96","351.53","2790.74"
"164","2013","10","Rajasthan","Udaipur","123.74","378.58","3059.52"
"164","2014","10","Rajasthan","Udaipur","128.26","340.96","2658.41"
"164","2015","10","Rajasthan","Udaipur","120.11","335.68","2794.89"
"164","2016","10","Rajasthan","Udaipur","134.5","438.66","3261.3"
"164","2017","10","Rajasthan","Udaipur","137.2","417.14","3040.36"
"165","2008","9","Punjab","Gurdaspur","231.0","927.0","4012.99"
"165","2009","9","Punjab","Gurdaspur","230.0","940.0","4086.96"
"165","2010","9","Punjab","Gurdaspur","226.0","919.0","4066.37"
"165","2011","9","Punjab","Gurdaspur","188.96","898.0","4752.33"
"165","2012","9","Punjab","Gurdaspur","226.0","998.0","4415.93"
"165","2013","9","Punjab","Gurdaspur","226.0","989.0","4376.11"
"165","2014","9","Punjab","Gurdaspur","229.0","742.0","3240.17"
"165","2015","9","Punjab","Gurdaspur","225.0","1022.0","4542.22"
"165","2016","9","Punjab","Gurdaspur","225.0","1016.0","4515.56"
"165","2017","9","Punjab","Gurdaspur","226.0","1041.0","4606.19"
"166","2008","9","Punjab","Amritsar","373.0","1613.0","4324.4"
"166","2009","9","Punjab","Amritsar","371.0","1524.0","4107.82"
"166","2010","9","Punjab","Amritsar","375.0","1659.0","4424.0"
"166","2011","9","Punjab","Amritsar","375.0","1847.0","4925.33"
"166","2012","9","Punjab","Amritsar","372.0","1682.0","4521.51"
"166","2013","9","Punjab","Amritsar","371.0","1865.0","5026.95"
"166","2014","9","Punjab","Amritsar","376.0","1513.0","4023.94"
"166","2015","9","Punjab","Amritsar","374.0","1684.0","4502.67"
"166","2016","9","Punjab","Amritsar","373.0","1816.0","4868.63"
"166","2017","9","Punjab","Amritsar","375.0","1791.0","4776.0"
"167","2008","9","Punjab","Kapurthala","111.0","472.0","4252.25"
"167","2009","9","Punjab","Kapurthala","111.0","457.0","4117.12"
"167","2010","9","Punjab","Kapurthala","108.0","480.0","4444.44"
"167","2011","9","Punjab","Kapurthala","110.0","542.0","4927.27"
"167","2012","9","Punjab","Kapurthala","110.0","510.0","4636.36"
"167","2013","9","Punjab","Kapurthala","111.0","548.0","4936.94"
"167","2014","9","Punjab","Kapurthala","110.0","429.0","3900.0"
"167","2015","9","Punjab","Kapurthala","110.0","469.0","4263.64"
"167","2016","9","Punjab","Kapurthala","106.0","522.0","4924.53"
"167","2017","9","Punjab","Kapurthala","108.0","523.0","4842.59"
"168","2008","9","Punjab","Jalandhar","217.36","889.17","4090.77"
"168","2009","9","Punjab","Jalandhar","215.14","927.76","4312.35"
"168","2010","9","Punjab","Jalandhar","214.14","1005.28","4694.5"
"168","2011","9","Punjab","Jalandhar","216.75","1102.07","5084.52"
"168","2012","9","Punjab","Jalandhar","217.8","1006.02","4619.01"
"168","2013","9","Punjab","Jalandhar","214.75","1063.31","4951.39"
"168","2014","9","Punjab","Jalandhar","213.36","857.02","4016.78"
"168","2015","9","Punjab","Jalandhar","218.58","986.48","4513.13"
"168","2016","9","Punjab","Jalandhar","213.36","1037.14","4860.99"
"168","2017","9","Punjab","Jalandhar","216.97","1095.85","5050.7"
"169","2008","9","Punjab","Hoshiarpur","183.64","660.83","3598.51"
"169","2009","9","Punjab","Hoshiarpur","181.86","712.24","3916.42"
"169","2010","9","Punjab","Hoshiarpur","182.86","796.72","4356.99"
"169","2011","9","Punjab","Hoshiarpur","183.25","844.93","4610.8"
"169","2012","9","Punjab","Hoshiarpur","180.2","777.98","4317.31"
"169","2013","9","Punjab","Hoshiarpur","177.25","815.69","4601.92"
"169","2014","9","Punjab","Hoshiarpur","179.64","649.98","3618.24"
"169","2015","9","Punjab","Hoshiarpur","175.42","734.52","4187.21"
"169","2016","9","Punjab","Hoshiarpur","176.64","751.86","4256.45"
"169","2017","9","Punjab","Hoshiarpur","173.03","770.15","4450.96"
"170","2008","9","Punjab","Roopnagar / Ropar","88.5","316.0","3570.62"
"170","2009","9","Punjab","Roopnagar / Ropar","91.5","396.0","4327.87"
"170","2010","9","Punjab","Roopnagar / Ropar","91.5","367.5","4016.39"
"170","2011","9","Punjab","Roopnagar / Ropar","90.0","421.5","4683.33"
"170","2012","9","Punjab","Roopnagar / Ropar","90.0","400.5","4450.0"
"170","2013","9","Punjab","Roopnagar / Ropar","92.5","421.0","4551.35"
"170","2014","9","Punjab","Roopnagar / Ropar","91.0","365.0","4010.99"
"170","2015","9","Punjab","Roopnagar / Ropar","89.0","390.0","4382.02"
"170","2016","9","Punjab","Roopnagar / Ropar","93.0","445.5","4790.32"
"170","2017","9","Punjab","Roopnagar / Ropar","92.0","450.0","4891.3"
"171","2008","9","Punjab","Ludhiana","271.75","1193.4","4391.54"
"171","2009","9","Punjab","Ludhiana","271.75","1262.85","4647.1"
"171","2010","9","Punjab","Ludhiana","269.75","1338.55","4962.19"
"171","2011","9","Punjab","Ludhiana","269.75","1448.35","5369.23"
"171","2012","9","Punjab","Ludhiana","268.75","1308.0","4866.98"
"171","2013","9","Punjab","Ludhiana","266.6","1391.05","5217.74"
"171","2014","9","Punjab","Ludhiana","265.6","1180.0","4442.77"
"171","2015","9","Punjab","Ludhiana","263.6","1231.1","4670.33"
"171","2016","9","Punjab","Ludhiana","262.6","1338.4","5096.73"
"171","2017","9","Punjab","Ludhiana","264.75","1364.1","5152.41"
"172","2008","9","Punjab","Ferozpur","762.78","3625.0","4752.35"
"172","2009","9","Punjab","Ferozpur","764.26","3271.4","4280.48"
"172","2010","9","Punjab","Ferozpur","756.64","3631.18","4799.09"
"172","2011","9","Punjab","Ferozpur","763.26","3902.62","5113.09"
"172","2012","9","Punjab","Ferozpur","764.48","3673.8","4805.62"
"172","2013","9","Punjab","Ferozpur","770.74","3949.94","5124.87"
"172","2014","9","Punjab","Ferozpur","763.26","3461.66","4535.36"
"172","2015","9","Punjab","Ferozpur","767.74","3520.76","4585.88"
"172","2016","9","Punjab","Ferozpur","763.96","3920.8","5132.21"
"172","2017","9","Punjab","Ferozpur","768.48","3933.9","5119.07"
"174","2008","9","Punjab","Bhatinda","549.22","2567.0","4673.9"
"174","2009","9","Punjab","Bhatinda","550.74","2317.6","4208.16"
"174","2010","9","Punjab","Bhatinda","549.36","2621.82","4772.5"
"174","2011","9","Punjab","Bhatinda","551.74","2780.38","5039.29"
"174","2012","9","Punjab","Bhatinda","555.52","2604.2","4687.86"
"174","2013","9","Punjab","Bhatinda","554.26","2784.06","5023.02"
"174","2014","9","Punjab","Bhatinda","549.74","2547.34","4633.72"
"174","2015","9","Punjab","Bhatinda","553.26","2577.24","4658.28"
"174","2016","9","Punjab","Bhatinda","554.04","2892.2","5220.2"
"174","2017","9","Punjab","Bhatinda","556.52","2920.1","5247.07"
"175","2008","9","Punjab","Sangrur","405.8","1939.08","4778.41"
"175","2009","9","Punjab","Sangrur","407.8","1855.52","4550.07"
"175","2010","9","Punjab","Sangrur","408.8","2077.36","5081.6"
"175","2011","9","Punjab","Sangrur","408.8","2227.92","5449.9"
"175","2012","9","Punjab","Sangrur","405.8","2075.2","5113.85"
"175","2013","9","Punjab","Sangrur","405.72","2197.16","5415.46"
"175","2014","9","Punjab","Sangrur","404.72","1920.2","4744.51"
"175","2015","9","Punjab","Sangrur","407.72","1969.52","4830.57"
"175","2016","9","Punjab","Sangrur","406.72","2249.88","5531.77"
"175","2017","9","Punjab","Sangrur","408.8","2244.32","5490.02"
"176","2008","9","Punjab","Patiala","331.95","1530.52","4610.69"
"176","2009","9","Punjab","Patiala","326.95","1504.63","4602.02"
"176","2010","9","Punjab","Patiala","327.95","1575.59","4804.36"
"176","2011","9","Punjab","Patiala","328.45","1767.23","5380.51"
"176","2012","9","Punjab","Patiala","326.45","1578.3","4834.74"
"176","2013","9","Punjab","Patiala","322.18","1595.79","4953.1"
"176","2014","9","Punjab","Patiala","322.68","1384.8","4291.56"
"176","2015","9","Punjab","Patiala","323.68","1492.38","4610.66"
"176","2016","9","Punjab","Patiala","320.68","1646.22","5133.53"
"176","2017","9","Punjab","Patiala","322.45","1696.58","5261.53"
"177","2008","4","Haryana","Hissar","795.32","3847.58","4837.76"
"177","2009","4","Haryana","Hissar","801.39","3293.31","4109.52"
"177","2010","4","Haryana","Hissar","811.29","3968.1","4891.1"
"177","2011","4","Haryana","Hissar","832.89","4305.5","5169.33"
"177","2012","4","Haryana","Hissar","828.41","3756.47","4534.54"
"177","2013","4","Haryana","Hissar","818.57","4042.26","4938.2"
"177","2014","4","Haryana","Hissar","879.49","3913.53","4449.77"
"177","2015","4","Haryana","Hissar","843.91","3870.94","4586.91"
"177","2016","4","Haryana","Hissar","847.16","4169.38","4921.61"
"177","2017","4","Haryana","Hissar","829.58","4131.43","4980.16"
"180","2008","4","Haryana","Gurgaon","247.2","1103.0","4461.97"
"180","2009","4","Haryana","Gurgaon","257.8","1073.0","4162.14"
"180","2010","4","Haryana","Gurgaon","252.3","1140.0","4518.43"
"180","2011","4","Haryana","Gurgaon","253.9","1227.0","4832.61"
"180","2012","4","Haryana","Gurgaon","243.45","1084.0","4452.66"
"180","2013","4","Haryana","Gurgaon","249.0","1114.0","4473.9"
"180","2014","4","Haryana","Gurgaon","259.0","851.0","3285.71"
"180","2015","4","Haryana","Gurgaon","257.8","1028.0","3987.59"
"180","2016","4","Haryana","Gurgaon","255.2","1127.0","4416.14"
"180","2017","4","Haryana","Gurgaon","243.7","1105.0","4534.26"
"181","2008","4","Haryana","Jind","246.14","1179.76","4793.01"
"181","2009","4","Haryana","Jind","246.11","1072.96","4359.75"
"181","2010","4","Haryana","Jind","247.77","1132.3","4570.0"
"181","2011","4","Haryana","Jind","247.76","1305.74","5270.22"
"181","2012","4","Haryana","Jind","246.99","1067.08","4320.27"
"181","2013","4","Haryana","Jind","248.32","1137.84","4582.15"
"181","2014","4","Haryana","Jind","250.5","932.92","3724.23"
"181","2015","4","Haryana","Jind","248.3","1089.46","4387.64"
"181","2016","4","Haryana","Jind","248.14","1210.98","4880.23"
"181","2017","4","Haryana","Jind","247.65","1241.38","5012.68"
"182","2008","4","Haryana","Mahendragarh / Narnaul","126.32","555.38","4396.51"
"182","2009","4","Haryana","Mahendragarh / Narnaul","128.4","513.09","3996.15"
"182","2010","4","Haryana","Mahendragarh / Narnaul","136.05","630.31","4633.1"
"182","2011","4","Haryana","Mahendragarh / Narnaul","126.93","586.3","4619.19"
"182","2012","4","Haryana","Mahendragarh / Narnaul","128.83","588.67","4569.24"
"182","2013","4","Haryana","Mahendragarh / Narnaul","133.58","628.88","4707.89"
"182","2014","4","Haryana","Mahendragarh / Narnaul","156.01","608.94","3903.21"
"182","2015","4","Haryana","Mahendragarh / Narnaul","147.86","610.68","4130.12"
"182","2016","4","Haryana","Mahendragarh / Narnaul","144.08","671.29","4659.28"
"182","2017","4","Haryana","Mahendragarh / Narnaul","139.03","617.32","4440.22"
"183","2008","4","Haryana","Ambala","183.9","693.0","3768.35"
"183","2009","4","Haryana","Ambala","188.4","739.0","3922.51"
"183","2010","4","Haryana","Ambala","186.5","734.0","3935.66"
"183","2011","4","Haryana","Ambala","187.8","936.0","4984.03"
"183","2012","4","Haryana","Ambala","189.09","794.0","4199.06"
"183","2013","4","Haryana","Ambala","188.0","842.0","4478.72"
"183","2014","4","Haryana","Ambala","194.0","713.0","3675.26"
"183","2015","4","Haryana","Ambala","196.2","846.0","4311.93"
"183","2016","4","Haryana","Ambala","193.2","860.0","4451.35"
"183","2017","4","Haryana","Ambala","194.2","898.0","4624.1"
"184","2008","4","Haryana","Karnal","516.06","2404.24","4658.86"
"184","2009","4","Haryana","Karnal","513.09","2319.04","4519.72"
"184","2010","4","Haryana","Karnal","517.23","2353.7","4550.57"
"184","2011","4","Haryana","Karnal","512.54","2840.26","5541.52"
"184","2012","4","Haryana","Karnal","512.65","2389.92","4661.93"
"184","2013","4","Haryana","Karnal","512.68","2499.16","4874.7"
"184","2014","4","Haryana","Karnal","514.5","2074.08","4031.25"
"184","2015","4","Haryana","Karnal","514.4","2394.54","4655.03"
"184","2016","4","Haryana","Karnal","527.36","2543.02","4822.17"
"184","2017","4","Haryana","Karnal","515.45","2536.62","4921.16"
"186","2008","4","Haryana","Rohtak","346.45","1577.04","4551.95"
"186","2009","4","Haryana","Rohtak","352.52","1477.6","4191.56"
"186","2010","4","Haryana","Rohtak","352.86","1619.59","4589.83"
"186","2011","4","Haryana","Rohtak","369.48","1918.2","5191.63"
"186","2012","4","Haryana","Rohtak","347.5","1436.86","4134.8"
"186","2013","4","Haryana","Rohtak","348.85","1535.86","4402.64"
"186","2014","4","Haryana","Rohtak","374.5","1363.53","3640.93"
"186","2015","4","Haryana","Rohtak","367.13","1511.38","4116.74"
"186","2016","4","Haryana","Rohtak","348.87","1802.33","5166.25"
"186","2017","4","Haryana","Rohtak","360.89","1733.25","4802.67"
"189","2008","12","Uttar Pradesh","Saharanpur","159.58","464.48","2910.64"
"189","2009","12","Uttar Pradesh","Saharanpur","161.46","474.8","2940.67"
"189","2010","12","Uttar Pradesh","Saharanpur","157.99","454.26","2875.25"
"189","2011","12","Uttar Pradesh","Saharanpur","156.17","514.9","3297.05"
"189","2012","12","Uttar Pradesh","Saharanpur","153.33","498.57","3251.61"
"189","2013","12","Uttar Pradesh","Saharanpur","153.12","497.07","3246.28"
"189","2014","12","Uttar Pradesh","Saharanpur","163.14","335.75","2058.05"
"189","2015","12","Uttar Pradesh","Saharanpur","158.87","513.21","3230.38"
"189","2016","12","Uttar Pradesh","Saharanpur","158.99","572.66","3601.9"
"189","2017","12","Uttar Pradesh","Saharanpur","156.61","588.92","3760.46"
"190","2008","12","Uttar Pradesh","Muzaffarnagar","129.64","425.09","3279.0"
"190","2009","12","Uttar Pradesh","Muzaffarnagar","138.57","476.81","3440.93"
"190","2010","12","Uttar Pradesh","Muzaffarnagar","135.98","459.17","3376.75"
"190","2011","12","Uttar Pradesh","Muzaffarnagar","134.63","529.33","3931.74"
"190","2012","12","Uttar Pradesh","Muzaffarnagar","131.45","485.13","3690.6"
"190","2013","12","Uttar Pradesh","Muzaffarnagar","121.63","452.83","3723.01"
"190","2014","12","Uttar Pradesh","Muzaffarnagar","128.14","370.84","2894.02"
"190","2015","12","Uttar Pradesh","Muzaffarnagar","136.38","513.21","3763.09"
"190","2016","12","Uttar Pradesh","Muzaffarnagar","129.4","543.35","4199.1"
"190","2017","12","Uttar Pradesh","Muzaffarnagar","135.26","569.23","4208.48"
"191","2008","12","Uttar Pradesh","Meerut","241.63","899.24","3721.51"
"191","2009","12","Uttar Pradesh","Meerut","244.3","880.05","3602.27"
"191","2010","12","Uttar Pradesh","Meerut","232.38","940.46","4047.15"
"191","2011","12","Uttar Pradesh","Meerut","231.57","979.94","4231.74"
"191","2012","12","Uttar Pradesh","Meerut","197.58","898.26","4546.2"
"191","2013","12","Uttar Pradesh","Meerut","222.91","972.08","4360.94"
"191","2014","12","Uttar Pradesh","Meerut","214.56","661.69","3084.02"
"191","2015","12","Uttar Pradesh","Meerut","216.44","846.34","3910.32"
"191","2016","12","Uttar Pradesh","Meerut","219.19","964.37","4399.81"
"191","2017","12","Uttar Pradesh","Meerut","219.37","932.17","4249.36"
"192","2008","12","Uttar Pradesh","Buland Shahar","219.76","865.12","3936.71"
"192","2009","12","Uttar Pradesh","Buland Shahar","222.22","819.28","3686.87"
"192","2010","12","Uttar Pradesh","Buland Shahar","225.6","891.36","3950.99"
"192","2011","12","Uttar Pradesh","Buland Shahar","223.58","941.05","4208.99"
"192","2012","12","Uttar Pradesh","Buland Shahar","53.66","242.18","4513.63"
"192","2013","12","Uttar Pradesh","Buland Shahar","216.94","899.48","4146.14"
"192","2014","12","Uttar Pradesh","Buland Shahar","220.02","602.07","2736.36"
"192","2015","12","Uttar Pradesh","Buland Shahar","222.76","855.31","3839.56"
"192","2016","12","Uttar Pradesh","Buland Shahar","220.53","940.78","4266.06"
"192","2017","12","Uttar Pradesh","Buland Shahar","215.96","968.16","4482.97"
"194","2008","12","Uttar Pradesh","Aligarh","308.32","1003.09","3253.41"
"194","2009","12","Uttar Pradesh","Aligarh","311.61","959.94","3080.58"
"194","2010","12","Uttar Pradesh","Aligarh","310.34","1054.14","3396.73"
"194","2011","12","Uttar Pradesh","Aligarh","302.27","1104.79","3654.98"
"194","2012","12","Uttar Pradesh","Aligarh","153.7","551.16","3585.95"
"194","2013","12","Uttar Pradesh","Aligarh","304.52","1120.18","3678.51"
"194","2014","12","Uttar Pradesh","Aligarh","305.4","738.51","2418.17"
"194","2015","12","Uttar Pradesh","Aligarh","292.48","975.22","3334.31"
"194","2016","12","Uttar Pradesh","Aligarh","296.82","1188.1","4002.79"
"194","2017","12","Uttar Pradesh","Aligarh","306.2","1273.52","4159.11"
"195","2008","12","Uttar Pradesh","Mathura","191.44","731.44","3820.73"
"195","2009","12","Uttar Pradesh","Mathura","192.15","619.83","3225.76"
"195","2010","12","Uttar Pradesh","Mathura","194.72","730.03","3749.13"
"195","2011","12","Uttar Pradesh","Mathura","196.3","723.89","3687.67"
"195","2012","12","Uttar Pradesh","Mathura","99.5","368.84","3706.93"
"195","2013","12","Uttar Pradesh","Mathura","194.36","677.55","3486.06"
"195","2014","12","Uttar Pradesh","Mathura","194.21","407.85","2100.05"
"195","2015","12","Uttar Pradesh","Mathura","178.83","617.51","3453.06"
"195","2016","12","Uttar Pradesh","Mathura","194.29","797.35","4104.0"
"195","2017","12","Uttar Pradesh","Mathura","200.42","704.48","3515.0"
"196","2008","12","Uttar Pradesh","Agra","171.33","569.43","3323.67"
"196","2009","12","Uttar Pradesh","Agra","172.08","553.83","3218.5"
"196","2010","12","Uttar Pradesh","Agra","175.43","647.75","3692.45"
"196","2011","12","Uttar Pradesh","Agra","171.6","667.77","3891.52"
"196","2012","12","Uttar Pradesh","Agra","167.92","642.3","3825.01"
"196","2013","12","Uttar Pradesh","Agra","165.16","608.95","3686.93"
"196","2014","12","Uttar Pradesh","Agra","169.28","391.93","2315.32"
"196","2015","12","Uttar Pradesh","Agra","154.3","499.81","3239.22"
"196","2016","12","Uttar Pradesh","Agra","163.07","655.48","4019.67"
"196","2017","12","Uttar Pradesh","Agra","169.78","664.45","3913.58"
"197","2008","12","Uttar Pradesh","Mainpuri","212.96","720.12","3381.41"
"197","2009","12","Uttar Pradesh","Mainpuri","228.75","752.7","3290.45"
"197","2010","12","Uttar Pradesh","Mainpuri","228.54","807.99","3535.37"
"197","2011","12","Uttar Pradesh","Mainpuri","216.97","801.54","3694.18"
"197","2012","12","Uttar Pradesh","Mainpuri","218.23","792.18","3630.04"
"197","2013","12","Uttar Pradesh","Mainpuri","217.2","811.4","3735.8"
"197","2014","12","Uttar Pradesh","Mainpuri","214.38","473.46","2208.47"
"197","2015","12","Uttar Pradesh","Mainpuri","226.6","752.11","3319.1"
"197","2016","12","Uttar Pradesh","Mainpuri","216.63","855.05","3946.96"
"197","2017","12","Uttar Pradesh","Mainpuri","214.11","881.11","4115.28"
"198","2008","12","Uttar Pradesh","Etah","229.95","738.41","3211.18"
"198","2009","12","Uttar Pradesh","Etah","231.19","693.82","3001.08"
"198","2010","12","Uttar Pradesh","Etah","231.84","766.17","3304.74"
"198","2011","12","Uttar Pradesh","Etah","231.0","822.95","3562.55"
"198","2012","12","Uttar Pradesh","Etah","229.1","837.2","3654.3"
"198","2013","12","Uttar Pradesh","Etah","231.44","827.84","3576.91"
"198","2014","12","Uttar Pradesh","Etah","232.25","494.01","2127.06"
"198","2015","12","Uttar Pradesh","Etah","231.21","688.46","2977.64"
"198","2016","12","Uttar Pradesh","Etah","231.18","881.05","3811.06"
"198","2017","12","Uttar Pradesh","Etah","229.73","904.14","3935.72"
"199","2008","12","Uttar Pradesh","Bareilly","208.16","620.36","2980.21"
"199","2009","12","Uttar Pradesh","Bareilly","212.16","591.88","2789.78"
"199","2010","12","Uttar Pradesh","Bareilly","212.91","618.97","2907.19"
"199","2011","12","Uttar Pradesh","Bareilly","209.08","681.59","3259.95"
