"Dist Code","Year","State Code","State Name","Dist Name","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)"
"241","2010","16","Uttarakhand","Uttar Kashi","0.21","0.22","1047.62"
"241","2011","16","Uttarakhand","Uttar Kashi","0.41","0.42","1024.39"
"241","2012","16","Uttarakhand","Uttar Kashi","0.18","0.18","1000.0"
"241","2013","16","Uttarakhand","Uttar Kashi","0.14","0.14","1000.0"
"241","2014","16","Uttarakhand","Uttar Kashi","0.17","0.17","1000.0"
"241","2015","16","Uttarakhand","Uttar Kashi","0.2","0.18","914.57"
"241","2016","16","Uttarakhand","Uttar Kashi","0.21","0.22","1048.31"
"241","2017","16","Uttarakhand","Uttar Kashi","0.19","0.19","984.04"
"242","2008","16","Uttarakhand","Tehri Garhwal","0.97","0.89","917.53"
"242","2009","16","Uttarakhand","Tehri Garhwal","0.55","0.5","909.09"
"242","2010","16","Uttarakhand","Tehri Garhwal","0.49","0.41","836.73"
"242","2011","16","Uttarakhand","Tehri Garhwal","0.72","0.62","861.11"
"242","2012","16","Uttarakhand","Tehri Garhwal","0.61","0.54","885.25"
"242","2013","16","Uttarakhand","Tehri Garhwal","0.57","0.51","894.74"
"242","2014","16","Uttarakhand","Tehri Garhwal","0.57","0.57","1000.0"
"242","2015","16","Uttarakhand","Tehri Garhwal","0.88","0.84","950.11"
"242","2016","16","Uttarakhand","Tehri Garhwal","0.72","0.37","521.62"
"242","2017","16","Uttarakhand","Tehri Garhwal","0.6","0.41","680.67"
"243","2008","16","Uttarakhand","Garhwal","0.34","0.24","705.88"
"243","2009","16","Uttarakhand","Garhwal","0.54","0.38","703.7"
"243","2010","16","Uttarakhand","Garhwal","0.38","0.27","710.53"
"243","2011","16","Uttarakhand","Garhwal","0.38","0.09","236.84"
"243","2012","16","Uttarakhand","Garhwal","0.32","0.2","625.0"
"243","2013","16","Uttarakhand","Garhwal","0.32","0.2","625.0"
"243","2014","16","Uttarakhand","Garhwal","0.35","0.1","285.71"
"243","2015","16","Uttarakhand","Garhwal","0.47","0.38","799.57"
"243","2016","16","Uttarakhand","Garhwal","0.42","0.21","500.0"
"243","2017","16","Uttarakhand","Garhwal","0.3","0.15","510.14"
"244","2008","16","Uttarakhand","Dehradun","0.01","0.01","1000.0"
"244","2009","16","Uttarakhand","Dehradun","0.01","0.01","1000.0"
"244","2010","16","Uttarakhand","Dehradun","0.01","0.01","1000.0"
"244","2011","16","Uttarakhand","Dehradun","0.01","0.01","1000.0"
"244","2012","16","Uttarakhand","Dehradun","0.01","0.02","2000.0"
"244","2013","16","Uttarakhand","Dehradun","0.01","0.01","1000.0"
"244","2014","16","Uttarakhand","Dehradun","0.02","0.02","1000.0"
"244","2015","16","Uttarakhand","Dehradun","0.03","0.03","875.0"
"244","2016","16","Uttarakhand","Dehradun","0.02","0.01","562.5"
"244","2017","16","Uttarakhand","Dehradun","0.02","0.01","500.0"
"601","2008","17","Assam","Cachar","0.0","0.0","0.0"
"601","2009","17","Assam","Cachar","0.0","0.0","0.0"
"601","2010","17","Assam","Cachar","0.0","0.0","0.0"
"601","2011","17","Assam","Cachar","0.0","0.0","0.0"
"601","2012","17","Assam","Cachar","0.0","0.0","0.0"
"601","2013","17","Assam","Cachar","0.0","0.0","0.0"
"601","2014","17","Assam","Cachar","0.0","0.0","0.0"
"601","2015","17","Assam","Cachar","0.0","0.0","0.0"
"601","2016","17","Assam","Cachar","0.0","0.0","0.0"
"601","2017","17","Assam","Cachar","0.0","0.0","0.0"
"602","2008","17","Assam","Darrang","0.0","0.0","0.0"
"602","2009","17","Assam","Darrang","0.0","0.0","0.0"
"602","2010","17","Assam","Darrang","0.0","0.0","0.0"
"602","2011","17","Assam","Darrang","0.0","0.0","0.0"
"602","2012","17","Assam","Darrang","0.0","0.0","0.0"
"602","2013","17","Assam","Darrang","0.0","0.0","0.0"
"602","2014","17","Assam","Darrang","0.0","0.0","0.0"
"602","2015","17","Assam","Darrang","0.0","0.0","0.0"
"602","2016","17","Assam","Darrang","0.0","0.0","0.0"
"602","2017","17","Assam","Darrang","0.0","0.0","0.0"
"603","2008","17","Assam","Dibrugarh","0.0","0.0","0.0"
"603","2009","17","Assam","Dibrugarh","0.0","0.0","0.0"
"603","2010","17","Assam","Dibrugarh","0.0","0.0","0.0"
"603","2011","17","Assam","Dibrugarh","0.0","0.0","0.0"
"603","2012","17","Assam","Dibrugarh","0.0","0.0","0.0"
"603","2013","17","Assam","Dibrugarh","0.0","0.0","0.0"
"603","2014","17","Assam","Dibrugarh","0.0","0.0","0.0"
"603","2015","17","Assam","Dibrugarh","0.0","0.0","0.0"
"603","2016","17","Assam","Dibrugarh","0.0","0.0","0.0"
"603","2017","17","Assam","Dibrugarh","0.0","0.0","0.0"
"604","2008","17","Assam","Goalpara","0.0","0.0","0.0"
"604","2009","17","Assam","Goalpara","0.0","0.0","0.0"
"604","2010","17","Assam","Goalpara","0.0","0.0","0.0"
"604","2011","17","Assam","Goalpara","0.0","0.0","0.0"
"604","2012","17","Assam","Goalpara","0.0","0.0","0.0"
"604","2013","17","Assam","Goalpara","0.0","0.0","0.0"
"604","2014","17","Assam","Goalpara","0.0","0.0","0.0"
"604","2015","17","Assam","Goalpara","0.0","0.0","0.0"
"604","2016","17","Assam","Goalpara","0.0","0.0","0.0"
"604","2017","17","Assam","Goalpara","0.0","0.0","0.0"
"605","2008","17","Assam","Kamrup","0.0","0.0","0.0"
"605","2009","17","Assam","Kamrup","0.0","0.0","0.0"
"605","2010","17","Assam","Kamrup","0.0","0.0","0.0"
"605","2011","17","Assam","Kamrup","0.0","0.0","0.0"
"605","2012","17","Assam","Kamrup","0.0","0.0","0.0"
"605","2013","17","Assam","Kamrup","0.0","0.0","0.0"
"605","2014","17","Assam","Kamrup","0.0","0.0","0.0"
"605","2015","17","Assam","Kamrup","0.0","0.0","0.0"
"605","2016","17","Assam","Kamrup","0.0","0.0","0.0"
"605","2017","17","Assam","Kamrup","0.0","0.0","0.0"
"606","2008","17","Assam","Karbi Anglong","0.0","0.0","0.0"
"606","2009","17","Assam","Karbi Anglong","0.0","0.0","0.0"
"606","2010","17","Assam","Karbi Anglong","0.0","0.0","0.0"
"606","2011","17","Assam","Karbi Anglong","0.0","0.0","0.0"
"606","2012","17","Assam","Karbi Anglong","0.0","0.0","0.0"
"606","2013","17","Assam","Karbi Anglong","0.0","0.0","0.0"
"606","2014","17","Assam","Karbi Anglong","0.0","0.0","0.0"
"606","2015","17","Assam","Karbi Anglong","0.0","0.0","0.0"
"606","2016","17","Assam","Karbi Anglong","0.0","0.0","0.0"
"606","2017","17","Assam","Karbi Anglong","0.0","0.0","0.0"
"607","2008","17","Assam","Lakhimpur","0.0","0.0","0.0"
"607","2009","17","Assam","Lakhimpur","0.0","0.0","0.0"
"607","2010","17","Assam","Lakhimpur","0.0","0.0","0.0"
"607","2011","17","Assam","Lakhimpur","0.0","0.0","0.0"
"607","2012","17","Assam","Lakhimpur","0.0","0.0","0.0"
"607","2013","17","Assam","Lakhimpur","0.0","0.0","0.0"
"607","2014","17","Assam","Lakhimpur","0.0","0.0","0.0"
"607","2015","17","Assam","Lakhimpur","0.0","0.0","0.0"
"607","2016","17","Assam","Lakhimpur","0.0","0.0","0.0"
"607","2017","17","Assam","Lakhimpur","0.0","0.0","0.0"
"608","2008","17","Assam","North Cachar Hil / Dima hasao","0.0","0.0","0.0"
"608","2009","17","Assam","North Cachar Hil / Dima hasao","0.0","0.0","0.0"
"608","2010","17","Assam","North Cachar Hil / Dima hasao","0.0","0.0","0.0"
"608","2011","17","Assam","North Cachar Hil / Dima hasao","0.0","0.0","0.0"
"608","2012","17","Assam","North Cachar Hil / Dima hasao","0.0","0.0","0.0"
"608","2013","17","Assam","North Cachar Hil / Dima hasao","0.0","0.0","0.0"
"608","2014","17","Assam","North Cachar Hil / Dima hasao","0.0","0.0","0.0"
"608","2015","17","Assam","North Cachar Hil / Dima hasao","0.0","0.0","0.0"
"608","2016","17","Assam","North Cachar Hil / Dima hasao","0.0","0.0","0.0"
"608","2017","17","Assam","North Cachar Hil / Dima hasao","0.0","0.0","0.0"
"609","2008","17","Assam","Nagaon","0.0","0.0","0.0"
"609","2009","17","Assam","Nagaon","0.0","0.0","0.0"
"609","2010","17","Assam","Nagaon","0.0","0.0","0.0"
"609","2011","17","Assam","Nagaon","0.0","0.0","0.0"
"609","2012","17","Assam","Nagaon","0.0","0.0","0.0"
"609","2013","17","Assam","Nagaon","0.0","0.0","0.0"
"609","2014","17","Assam","Nagaon","0.0","0.0","0.0"
"609","2015","17","Assam","Nagaon","0.0","0.0","0.0"
"609","2016","17","Assam","Nagaon","0.0","0.0","0.0"
"609","2017","17","Assam","Nagaon","0.0","0.0","0.0"
"610","2008","17","Assam","Sibsagar","0.0","0.0","0.0"
"610","2009","17","Assam","Sibsagar","0.0","0.0","0.0"
"610","2010","17","Assam","Sibsagar","0.0","0.0","0.0"
"610","2011","17","Assam","Sibsagar","0.0","0.0","0.0"
"610","2012","17","Assam","Sibsagar","0.0","0.0","0.0"
"610","2013","17","Assam","Sibsagar","0.0","0.0","0.0"
"610","2014","17","Assam","Sibsagar","0.0","0.0","0.0"
"610","2015","17","Assam","Sibsagar","0.0","0.0","0.0"
"610","2016","17","Assam","Sibsagar","0.0","0.0","0.0"
"610","2017","17","Assam","Sibsagar","0.0","0.0","0.0"
"626","2008","18","Himachal Pradesh","Bilashpur","0.02","0.02","1000.0"
"626","2009","18","Himachal Pradesh","Bilashpur","0.01","0.01","1000.0"
"626","2010","18","Himachal Pradesh","Bilashpur","0.01","0.01","1000.0"
"626","2011","18","Himachal Pradesh","Bilashpur","0.01","0.01","1000.0"
"626","2012","18","Himachal Pradesh","Bilashpur","0.01","0.01","1000.0"
"626","2013","18","Himachal Pradesh","Bilashpur","0.01","0.01","1000.0"
"626","2014","18","Himachal Pradesh","Bilashpur","0.12","0.01","83.33"
"626","2015","18","Himachal Pradesh","Bilashpur","0.01","0.01","1625.0"
"626","2016","18","Himachal Pradesh","Bilashpur","0.01","0.01","1625.0"
"626","2017","18","Himachal Pradesh","Bilashpur","0.01","0.01","1625.0"
"627","2008","18","Himachal Pradesh","Chamba","0.0","0.0","0.0"
"627","2009","18","Himachal Pradesh","Chamba","0.0","0.0","0.0"
"627","2010","18","Himachal Pradesh","Chamba","0.0","0.0","0.0"
"627","2011","18","Himachal Pradesh","Chamba","0.0","0.0","0.0"
"627","2012","18","Himachal Pradesh","Chamba","0.0","0.0","0.0"
"627","2013","18","Himachal Pradesh","Chamba","0.0","0.0","0.0"
"627","2014","18","Himachal Pradesh","Chamba","0.0","0.0","0.0"
"627","2015","18","Himachal Pradesh","Chamba","0.0","0.0","0.0"
"627","2016","18","Himachal Pradesh","Chamba","0.0","0.0","0.0"
"627","2017","18","Himachal Pradesh","Chamba","0.0","0.0","0.0"
"629","2008","18","Himachal Pradesh","Kangra","0.1","0.17","1700.0"
"629","2009","18","Himachal Pradesh","Kangra","0.08","0.05","625.0"
"629","2010","18","Himachal Pradesh","Kangra","0.07","0.1","1428.57"
"629","2011","18","Himachal Pradesh","Kangra","0.07","0.1","1428.57"
"629","2012","18","Himachal Pradesh","Kangra","0.07","0.11","1571.43"
"629","2013","18","Himachal Pradesh","Kangra","0.07","0.1","1428.57"
"629","2014","18","Himachal Pradesh","Kangra","0.07","0.1","1428.57"
"629","2015","18","Himachal Pradesh","Kangra","0.07","0.1","1366.2"
"629","2016","18","Himachal Pradesh","Kangra","0.07","0.1","1371.43"
"629","2017","18","Himachal Pradesh","Kangra","0.07","0.1","1380.28"
"630","2008","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0"
"630","2009","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0"
"630","2010","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0"
"630","2011","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0"
"630","2012","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0"
"630","2013","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0"
"630","2014","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0"
"630","2015","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0"
"630","2016","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0"
"630","2017","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0"
"631","2008","18","Himachal Pradesh","Kullu","0.0","0.01","0.0"
"631","2009","18","Himachal Pradesh","Kullu","0.0","0.0","0.0"
"631","2010","18","Himachal Pradesh","Kullu","0.0","0.0","0.0"
"631","2011","18","Himachal Pradesh","Kullu","0.0","0.0","0.0"
"631","2012","18","Himachal Pradesh","Kullu","0.0","0.0","0.0"
"631","2013","18","Himachal Pradesh","Kullu","0.0","0.0","0.0"
"631","2014","18","Himachal Pradesh","Kullu","0.0","0.0","0.0"
"631","2015","18","Himachal Pradesh","Kullu","0.0","0.0","1500.0"
"631","2016","18","Himachal Pradesh","Kullu","0.0","0.0","1500.0"
"631","2017","18","Himachal Pradesh","Kullu","0.0","0.0","1500.0"
"632","2008","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0"
"632","2009","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0"
"632","2010","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0"
"632","2011","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0"
"632","2012","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0"
"632","2013","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0"
"632","2014","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0"
"632","2015","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0"
"632","2016","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0"
"632","2017","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0"
"633","2008","18","Himachal Pradesh","Solan","0.03","0.05","1666.67"
"633","2009","18","Himachal Pradesh","Solan","0.02","0.01","500.0"
"633","2010","18","Himachal Pradesh","Solan","0.02","0.02","1000.0"
"633","2011","18","Himachal Pradesh","Solan","0.02","0.02","1000.0"
"633","2012","18","Himachal Pradesh","Solan","0.02","0.03","1500.0"
"633","2013","18","Himachal Pradesh","Solan","0.02","0.02","1000.0"
"633","2014","18","Himachal Pradesh","Solan","0.02","0.02","1000.0"
"633","2015","18","Himachal Pradesh","Solan","0.02","0.02","1117.65"
"633","2016","18","Himachal Pradesh","Solan","0.02","0.02","1117.65"
"633","2017","18","Himachal Pradesh","Solan","0.02","0.02","1235.29"
"634","2008","18","Himachal Pradesh","Mandi","0.54","0.91","1685.19"
"634","2009","18","Himachal Pradesh","Mandi","0.42","0.34","809.52"
"634","2010","18","Himachal Pradesh","Mandi","0.42","0.61","1452.38"
"634","2011","18","Himachal Pradesh","Mandi","0.41","0.79","1926.83"
"634","2012","18","Himachal Pradesh","Mandi","0.49","0.65","1326.53"
"634","2013","18","Himachal Pradesh","Mandi","0.4","0.63","1575.0"
"634","2014","18","Himachal Pradesh","Mandi","0.4","0.76","1900.0"
"634","2015","18","Himachal Pradesh","Mandi","0.44","0.76","1737.93"
"634","2016","18","Himachal Pradesh","Mandi","0.39","0.75","1913.04"
"634","2017","18","Himachal Pradesh","Mandi","0.44","0.76","1737.93"
"635","2008","18","Himachal Pradesh","Shimla","0.02","0.04","2000.0"
"635","2009","18","Himachal Pradesh","Shimla","0.01","0.01","1000.0"
"635","2010","18","Himachal Pradesh","Shimla","0.01","0.02","2000.0"
"635","2011","18","Himachal Pradesh","Shimla","0.01","0.02","2000.0"
"635","2012","18","Himachal Pradesh","Shimla","0.01","0.02","2000.0"
"635","2013","18","Himachal Pradesh","Shimla","0.01","0.01","1000.0"
"635","2014","18","Himachal Pradesh","Shimla","0.01","0.01","1000.0"
"635","2015","18","Himachal Pradesh","Shimla","0.0","0.01","2800.0"
"635","2016","18","Himachal Pradesh","Shimla","0.01","0.01","1750.0"
"635","2017","18","Himachal Pradesh","Shimla","0.0","0.01","2800.0"
"636","2008","18","Himachal Pradesh","Sirmaur","0.03","0.05","1666.67"
"636","2009","18","Himachal Pradesh","Sirmaur","0.02","0.01","500.0"
"636","2010","18","Himachal Pradesh","Sirmaur","0.02","0.02","1000.0"
"636","2011","18","Himachal Pradesh","Sirmaur","0.02","0.02","1000.0"
"636","2012","18","Himachal Pradesh","Sirmaur","0.02","0.02","1000.0"
"636","2013","18","Himachal Pradesh","Sirmaur","0.02","0.02","1000.0"
"636","2014","18","Himachal Pradesh","Sirmaur","0.02","0.02","1000.0"
"636","2015","18","Himachal Pradesh","Sirmaur","0.02","0.02","1437.5"
"636","2016","18","Himachal Pradesh","Sirmaur","0.02","0.02","1375.0"
"636","2017","18","Himachal Pradesh","Sirmaur","0.02","0.02","1500.0"
"651","2008","19","Kerala","Alappuzha","0.0","0.0","0.0"
"651","2009","19","Kerala","Alappuzha","0.0","0.0","0.0"
"651","2010","19","Kerala","Alappuzha","0.0","0.0","0.0"
"651","2011","19","Kerala","Alappuzha","0.0","0.0","0.0"
"651","2012","19","Kerala","Alappuzha","0.0","0.0","0.0"
"651","2013","19","Kerala","Alappuzha","0.0","0.0","0.0"
"651","2014","19","Kerala","Alappuzha","0.0","0.0","0.0"
"651","2015","19","Kerala","Alappuzha","0.0","0.0","0.0"
"651","2016","19","Kerala","Alappuzha","0.0","0.0","0.0"
"651","2017","19","Kerala","Alappuzha","0.0","0.0","0.0"
"652","2008","19","Kerala","Kannur","0.0","0.0","0.0"
"652","2009","19","Kerala","Kannur","0.0","0.0","0.0"
"652","2010","19","Kerala","Kannur","0.0","0.0","0.0"
"652","2011","19","Kerala","Kannur","0.0","0.0","0.0"
"652","2012","19","Kerala","Kannur","0.0","0.0","0.0"
"652","2013","19","Kerala","Kannur","0.0","0.0","0.0"
"652","2014","19","Kerala","Kannur","0.0","0.0","0.0"
"652","2015","19","Kerala","Kannur","0.0","0.0","0.0"
"652","2016","19","Kerala","Kannur","0.0","0.0","0.0"
"652","2017","19","Kerala","Kannur","0.0","0.0","0.0"
"653","2008","19","Kerala","Eranakulam","0.0","0.0","0.0"
"653","2009","19","Kerala","Eranakulam","0.0","0.0","0.0"
"653","2010","19","Kerala","Eranakulam","0.0","0.0","0.0"
"653","2011","19","Kerala","Eranakulam","0.0","0.0","0.0"
"653","2012","19","Kerala","Eranakulam","0.0","0.0","0.0"
"653","2013","19","Kerala","Eranakulam","0.0","0.0","0.0"
"653","2014","19","Kerala","Eranakulam","0.0","0.0","0.0"
"653","2015","19","Kerala","Eranakulam","0.0","0.0","0.0"
"653","2016","19","Kerala","Eranakulam","0.0","0.0","0.0"
"653","2017","19","Kerala","Eranakulam","0.0","0.0","0.0"
"655","2008","19","Kerala","Kottayam","0.0","0.0","0.0"
"655","2009","19","Kerala","Kottayam","0.0","0.0","0.0"
"655","2010","19","Kerala","Kottayam","0.0","0.0","0.0"
"655","2011","19","Kerala","Kottayam","0.0","0.0","0.0"
"655","2012","19","Kerala","Kottayam","0.0","0.0","0.0"
"655","2013","19","Kerala","Kottayam","0.0","0.0","0.0"
"655","2014","19","Kerala","Kottayam","0.0","0.0","0.0"
"655","2015","19","Kerala","Kottayam","0.0","0.0","0.0"
"655","2016","19","Kerala","Kottayam","0.0","0.0","0.0"
"655","2017","19","Kerala","Kottayam","0.0","0.0","0.0"
"656","2008","19","Kerala","Kozhikode","0.0","0.0","0.0"
"656","2009","19","Kerala","Kozhikode","0.0","0.0","0.0"
"656","2010","19","Kerala","Kozhikode","0.0","0.0","0.0"
"656","2011","19","Kerala","Kozhikode","0.0","0.0","0.0"
"656","2012","19","Kerala","Kozhikode","0.0","0.0","0.0"
"656","2013","19","Kerala","Kozhikode","0.0","0.0","0.0"
"656","2014","19","Kerala","Kozhikode","0.0","0.0","0.0"
"656","2015","19","Kerala","Kozhikode","0.0","0.0","0.0"
"656","2016","19","Kerala","Kozhikode","0.0","0.0","0.0"
"656","2017","19","Kerala","Kozhikode","0.0","0.0","0.0"
"657","2008","19","Kerala","Malappuram","0.0","0.0","0.0"
"657","2009","19","Kerala","Malappuram","0.0","0.0","0.0"
"657","2010","19","Kerala","Malappuram","0.0","0.0","0.0"
"657","2011","19","Kerala","Malappuram","0.0","0.0","0.0"
"657","2012","19","Kerala","Malappuram","0.0","0.0","0.0"
"657","2013","19","Kerala","Malappuram","0.0","0.0","0.0"
"657","2014","19","Kerala","Malappuram","0.0","0.0","0.0"
"657","2015","19","Kerala","Malappuram","0.0","0.0","0.0"
"657","2016","19","Kerala","Malappuram","0.0","0.0","0.0"
"657","2017","19","Kerala","Malappuram","0.0","0.0","0.0"
"658","2008","19","Kerala","Palakkad","0.0","0.0","0.0"
"658","2009","19","Kerala","Palakkad","0.0","0.0","0.0"
"658","2010","19","Kerala","Palakkad","0.0","0.0","0.0"
"658","2011","19","Kerala","Palakkad","0.0","0.0","0.0"
"658","2012","19","Kerala","Palakkad","0.01","0.01","1000.0"
"658","2013","19","Kerala","Palakkad","0.01","0.01","1000.0"
"658","2014","19","Kerala","Palakkad","0.0","0.0","0.0"
"658","2015","19","Kerala","Palakkad","0.0","0.0","1000.0"
"658","2016","19","Kerala","Palakkad","0.0","0.0","0.0"
"658","2017","19","Kerala","Palakkad","0.0","0.0","0.0"
"659","2008","19","Kerala","Kollam","0.0","0.0","0.0"
"659","2009","19","Kerala","Kollam","0.0","0.0","0.0"
"659","2010","19","Kerala","Kollam","0.0","0.0","0.0"
"659","2011","19","Kerala","Kollam","0.0","0.0","0.0"
"659","2012","19","Kerala","Kollam","0.0","0.0","0.0"
"659","2013","19","Kerala","Kollam","0.0","0.0","0.0"
"659","2014","19","Kerala","Kollam","0.0","0.0","0.0"
"659","2015","19","Kerala","Kollam","0.0","0.0","0.0"
"659","2016","19","Kerala","Kollam","0.0","0.0","0.0"
"659","2017","19","Kerala","Kollam","0.0","0.0","0.0"
"660","2008","19","Kerala","Thrissur","0.0","0.0","0.0"
"660","2009","19","Kerala","Thrissur","0.0","0.0","0.0"
"660","2010","19","Kerala","Thrissur","0.0","0.0","0.0"
"660","2011","19","Kerala","Thrissur","0.0","0.0","0.0"
"660","2012","19","Kerala","Thrissur","0.0","0.0","0.0"
"660","2013","19","Kerala","Thrissur","0.0","0.0","0.0"
"660","2014","19","Kerala","Thrissur","0.0","0.0","0.0"
"660","2015","19","Kerala","Thrissur","0.0","0.0","0.0"
"660","2016","19","Kerala","Thrissur","0.0","0.0","0.0"
"660","2017","19","Kerala","Thrissur","0.0","0.0","0.0"
"661","2008","19","Kerala","Thiruvananthapuram","0.0","0.0","0.0"
"661","2009","19","Kerala","Thiruvananthapuram","0.0","0.0","0.0"
"661","2010","19","Kerala","Thiruvananthapuram","0.0","0.0","0.0"
"661","2011","19","Kerala","Thiruvananthapuram","0.0","0.0","0.0"
"661","2012","19","Kerala","Thiruvananthapuram","0.0","0.0","0.0"
"661","2013","19","Kerala","Thiruvananthapuram","0.0","0.0","0.0"
"661","2014","19","Kerala","Thiruvananthapuram","0.0","0.0","0.0"
"661","2015","19","Kerala","Thiruvananthapuram","0.0","0.0","0.0"
"661","2016","19","Kerala","Thiruvananthapuram","0.0","0.0","0.0"
"661","2017","19","Kerala","Thiruvananthapuram","0.0","0.0","0.0"
"701","2008","8","Orissa","Balasore","0.0","0.0","0.0"
"701","2009","8","Orissa","Balasore","0.0","0.0","0.0"
"701","2010","8","Orissa","Balasore","0.0","0.0","0.0"
"701","2011","8","Orissa","Balasore","0.0","0.0","0.0"
"701","2012","8","Orissa","Balasore","0.0","0.0","0.0"
"701","2013","8","Orissa","Balasore","0.0","0.0","0.0"
"701","2014","8","Orissa","Balasore","0.0","0.0","0.0"
"701","2015","8","Orissa","Balasore","0.0","0.0","0.0"
"701","2016","8","Orissa","Balasore","0.0","0.0","0.0"
"701","2017","8","Orissa","Balasore","0.0","0.0","0.0"
"702","2008","8","Orissa","Bolangir","0.0","0.0","0.0"
"702","2009","8","Orissa","Bolangir","0.0","0.0","0.0"
"702","2010","8","Orissa","Bolangir","0.0","0.0","0.0"
"702","2011","8","Orissa","Bolangir","0.0","0.0","0.0"
"702","2012","8","Orissa","Bolangir","0.0","0.0","0.0"
"702","2013","8","Orissa","Bolangir","0.0","0.0","0.0"
"702","2014","8","Orissa","Bolangir","0.05","0.03","600.0"
"702","2015","8","Orissa","Bolangir","0.0","0.0","0.0"
"702","2016","8","Orissa","Bolangir","0.0","0.0","0.0"
"702","2017","8","Orissa","Bolangir","0.0","0.0","0.0"
"703","2008","8","Orissa","Cuttack","0.0","0.0","0.0"
"703","2009","8","Orissa","Cuttack","0.0","0.0","0.0"
"703","2010","8","Orissa","Cuttack","0.0","0.0","0.0"
"703","2011","8","Orissa","Cuttack","0.0","0.0","0.0"
"703","2012","8","Orissa","Cuttack","0.12","0.08","666.67"
"703","2013","8","Orissa","Cuttack","0.06","0.04","666.67"
"703","2014","8","Orissa","Cuttack","0.01","0.01","1000.0"
"703","2015","8","Orissa","Cuttack","0.0","0.0","0.0"
"703","2016","8","Orissa","Cuttack","0.0","0.0","0.0"
"703","2017","8","Orissa","Cuttack","0.0","0.0","0.0"
"704","2008","8","Orissa","Dhenkanal","0.0","0.0","0.0"
"704","2009","8","Orissa","Dhenkanal","0.0","0.0","0.0"
"704","2010","8","Orissa","Dhenkanal","0.0","0.0","0.0"
"704","2011","8","Orissa","Dhenkanal","0.0","0.0","0.0"
"704","2012","8","Orissa","Dhenkanal","0.0","0.0","0.0"
"704","2013","8","Orissa","Dhenkanal","0.0","0.0","0.0"
"704","2014","8","Orissa","Dhenkanal","0.0","0.0","0.0"
"704","2015","8","Orissa","Dhenkanal","0.0","0.0","0.0"
"704","2016","8","Orissa","Dhenkanal","0.0","0.0","0.0"
"704","2017","8","Orissa","Dhenkanal","0.0","0.0","0.0"
"705","2008","8","Orissa","Ganjam","0.0","0.0","0.0"
"705","2009","8","Orissa","Ganjam","0.0","0.0","0.0"
"705","2010","8","Orissa","Ganjam","0.0","0.0","0.0"
"705","2011","8","Orissa","Ganjam","0.0","0.0","0.0"
"705","2012","8","Orissa","Ganjam","0.0","0.0","0.0"
"705","2013","8","Orissa","Ganjam","0.0","0.0","0.0"
"705","2014","8","Orissa","Ganjam","0.0","0.0","0.0"
"705","2015","8","Orissa","Ganjam","0.0","0.0","0.0"
"705","2016","8","Orissa","Ganjam","0.0","0.0","0.0"
"705","2017","8","Orissa","Ganjam","0.0","0.0","0.0"
"706","2008","8","Orissa","Kalahandi","0.0","0.0","0.0"
"706","2009","8","Orissa","Kalahandi","0.0","0.0","0.0"
"706","2010","8","Orissa","Kalahandi","0.0","0.0","0.0"
"706","2011","8","Orissa","Kalahandi","0.0","0.0","0.0"
"706","2012","8","Orissa","Kalahandi","0.0","0.0","0.0"
"706","2013","8","Orissa","Kalahandi","0.0","0.0","0.0"
"706","2014","8","Orissa","Kalahandi","0.0","0.0","0.0"
"706","2015","8","Orissa","Kalahandi","0.0","0.0","0.0"
"706","2016","8","Orissa","Kalahandi","0.0","0.0","0.0"
"706","2017","8","Orissa","Kalahandi","0.0","0.0","0.0"
"707","2008","8","Orissa","Keonjhar","0.0","0.0","0.0"
"707","2009","8","Orissa","Keonjhar","0.0","0.0","0.0"
"707","2010","8","Orissa","Keonjhar","0.0","0.0","0.0"
"707","2011","8","Orissa","Keonjhar","0.0","0.0","0.0"
"707","2012","8","Orissa","Keonjhar","0.0","0.0","0.0"
"707","2013","8","Orissa","Keonjhar","0.02","0.01","500.0"
"707","2014","8","Orissa","Keonjhar","0.0","0.0","0.0"
"707","2015","8","Orissa","Keonjhar","0.0","0.0","0.0"
