"Dist Code","Year","State Code","State Name","Dist Name","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"158","2012","10","Rajasthan","Nagaur","0.0","0.01","0.0"
"158","2013","10","Rajasthan","Nagaur","0.0","0.0","0.0"
"158","2014","10","Rajasthan","Nagaur","0.0","0.0","0.0"
"158","2015","10","Rajasthan","Nagaur","0.0","0.0","0.0"
"158","2016","10","Rajasthan","Nagaur","0.0","0.0","0.0"
"158","2017","10","Rajasthan","Nagaur","0.0","0.0","0.0"
"159","2008","10","Rajasthan","Pali","0.0","0.0","0.0"
"159","2009","10","Rajasthan","Pali","0.0","0.0","0.0"
"159","2010","10","Rajasthan","Pali","0.0","0.0","0.0"
"159","2011","10","Rajasthan","Pali","0.0","0.0","0.0"
"159","2012","10","Rajasthan","Pali","0.0","0.0","0.0"
"159","2013","10","Rajasthan","Pali","0.0","0.0","0.0"
"159","2014","10","Rajasthan","Pali","0.0","0.0","0.0"
"159","2015","10","Rajasthan","Pali","0.0","0.0","0.0"
"159","2016","10","Rajasthan","Pali","0.0","0.0","0.0"
"159","2017","10","Rajasthan","Pali","0.0","0.0","0.0"
"160","2008","10","Rajasthan","Swami Madhopur","0.09","0.52","5777.78"
"160","2009","10","Rajasthan","Swami Madhopur","0.06","0.47","7833.33"
"160","2010","10","Rajasthan","Swami Madhopur","0.09","0.61","6777.78"
"160","2011","10","Rajasthan","Swami Madhopur","0.11","0.8","7272.73"
"160","2012","10","Rajasthan","Swami Madhopur","0.13","0.9","6923.08"
"160","2013","10","Rajasthan","Swami Madhopur","0.13","1.01","7769.23"
"160","2014","10","Rajasthan","Swami Madhopur","0.1","0.69","6900.0"
"160","2015","10","Rajasthan","Swami Madhopur","0.07","1.29","17668.49"
"160","2016","10","Rajasthan","Swami Madhopur","0.03","0.41","12442.42"
"160","2017","10","Rajasthan","Swami Madhopur","0.02","0.12","5920.0"
"161","2008","10","Rajasthan","Sikar","0.02","0.09","4500.0"
"161","2009","10","Rajasthan","Sikar","0.01","0.07","7000.0"
"161","2010","10","Rajasthan","Sikar","0.02","0.1","5000.0"
"161","2011","10","Rajasthan","Sikar","0.02","0.14","7000.0"
"161","2012","10","Rajasthan","Sikar","0.02","0.12","6000.0"
"161","2013","10","Rajasthan","Sikar","0.02","0.17","8500.0"
"161","2014","10","Rajasthan","Sikar","0.01","0.09","9000.0"
"161","2015","10","Rajasthan","Sikar","0.01","0.1","8654.55"
"161","2016","10","Rajasthan","Sikar","0.01","0.08","7127.27"
"161","2017","10","Rajasthan","Sikar","0.01","0.11","7033.33"
"162","2008","10","Rajasthan","Sirohi","0.0","0.01","0.0"
"162","2009","10","Rajasthan","Sirohi","0.0","0.0","0.0"
"162","2010","10","Rajasthan","Sirohi","0.0","0.0","0.0"
"162","2011","10","Rajasthan","Sirohi","0.0","0.0","0.0"
"162","2012","10","Rajasthan","Sirohi","0.0","0.01","0.0"
"162","2013","10","Rajasthan","Sirohi","0.0","0.0","0.0"
"162","2014","10","Rajasthan","Sirohi","0.0","0.0","0.0"
"162","2015","10","Rajasthan","Sirohi","0.0","0.0","0.0"
"162","2016","10","Rajasthan","Sirohi","0.0","0.0","0.0"
"162","2017","10","Rajasthan","Sirohi","0.0","0.0","0.0"
"163","2008","10","Rajasthan","Tonk","0.04","0.13","3250.0"
"163","2009","10","Rajasthan","Tonk","0.03","0.19","6333.33"
"163","2010","10","Rajasthan","Tonk","0.03","0.25","8333.33"
"163","2011","10","Rajasthan","Tonk","0.05","0.26","5200.0"
"163","2012","10","Rajasthan","Tonk","0.08","0.71","8875.0"
"163","2013","10","Rajasthan","Tonk","0.09","0.96","10666.67"
"163","2014","10","Rajasthan","Tonk","0.11","1.01","9181.82"
"163","2015","10","Rajasthan","Tonk","0.09","0.56","6001.06"
"163","2016","10","Rajasthan","Tonk","0.04","0.3","7176.19"
"163","2017","10","Rajasthan","Tonk","0.02","0.09","4535.0"
"164","2008","10","Rajasthan","Udaipur","1.1","7.08","6413.81"
"164","2009","10","Rajasthan","Udaipur","0.69","3.9","5620.13"
"164","2010","10","Rajasthan","Udaipur","0.47","2.95","6277.02"
"164","2011","10","Rajasthan","Udaipur","0.56","3.62","6458.57"
"164","2012","10","Rajasthan","Udaipur","0.58","4.02","6925.52"
"164","2013","10","Rajasthan","Udaipur","0.64","3.33","5198.13"
"164","2014","10","Rajasthan","Udaipur","0.63","3.15","4994.92"
"164","2015","10","Rajasthan","Udaipur","0.6","4.25","7120.14"
"164","2016","10","Rajasthan","Udaipur","0.55","2.72","4981.54"
"164","2017","10","Rajasthan","Udaipur","0.53","3.42","6400.37"
"165","2008","9","Punjab","Gurdaspur","22.0","132.0","6000.0"
"165","2009","9","Punjab","Gurdaspur","19.0","124.0","6526.32"
"165","2010","9","Punjab","Gurdaspur","21.0","130.0","6190.48"
"165","2011","9","Punjab","Gurdaspur","25.0","154.0","6160.0"
"165","2012","9","Punjab","Gurdaspur","26.0","189.1","7273.08"
"165","2013","9","Punjab","Gurdaspur","25.0","179.4","7176.0"
"165","2014","9","Punjab","Gurdaspur","28.0","209.3","7475.0"
"165","2015","9","Punjab","Gurdaspur","25.0","177.8","7112.0"
"165","2016","9","Punjab","Gurdaspur","25.0","201.3","8052.0"
"165","2017","9","Punjab","Gurdaspur","26.0","218.7","8411.54"
"166","2008","9","Punjab","Amritsar","5.0","29.0","5800.0"
"166","2009","9","Punjab","Amritsar","3.0","18.0","6000.0"
"166","2010","9","Punjab","Amritsar","3.0","18.0","6000.0"
"166","2011","9","Punjab","Amritsar","4.0","20.0","5000.0"
"166","2012","9","Punjab","Amritsar","3.0","21.2","7066.67"
"166","2013","9","Punjab","Amritsar","6.0","47.6","7933.33"
"166","2014","9","Punjab","Amritsar","4.0","30.1","7525.0"
"166","2015","9","Punjab","Amritsar","4.0","30.3","7575.0"
"166","2016","9","Punjab","Amritsar","4.0","30.2","7550.0"
"166","2017","9","Punjab","Amritsar","7.0","59.6","8514.29"
"167","2008","9","Punjab","Kapurthala","3.0","15.0","5000.0"
"167","2009","9","Punjab","Kapurthala","3.0","18.0","6000.0"
"167","2010","9","Punjab","Kapurthala","3.0","18.0","6000.0"
"167","2011","9","Punjab","Kapurthala","3.0","18.0","6000.0"
"167","2012","9","Punjab","Kapurthala","4.0","25.8","6450.0"
"167","2013","9","Punjab","Kapurthala","4.0","32.8","8200.0"
"167","2014","9","Punjab","Kapurthala","4.0","31.2","7800.0"
"167","2015","9","Punjab","Kapurthala","5.0","38.0","7600.0"
"167","2016","9","Punjab","Kapurthala","4.0","32.7","8175.0"
"167","2017","9","Punjab","Kapurthala","4.0","33.5","8375.0"
"168","2008","9","Punjab","Jalandhar","13.66","77.52","5674.96"
"168","2009","9","Punjab","Jalandhar","10.05","60.91","6060.7"
"168","2010","9","Punjab","Jalandhar","12.05","71.08","5898.76"
"168","2011","9","Punjab","Jalandhar","12.66","70.74","5587.68"
"168","2012","9","Punjab","Jalandhar","13.05","85.05","6517.01"
"168","2013","9","Punjab","Jalandhar","13.66","100.86","7383.67"
"168","2014","9","Punjab","Jalandhar","14.66","106.59","7271.15"
"168","2015","9","Punjab","Jalandhar","14.66","93.23","6359.69"
"168","2016","9","Punjab","Jalandhar","13.66","114.27","8365.3"
"168","2017","9","Punjab","Jalandhar","14.66","125.26","8544.54"
"169","2008","9","Punjab","Hoshiarpur","23.34","129.48","5547.56"
"169","2009","9","Punjab","Hoshiarpur","15.95","88.09","5522.88"
"169","2010","9","Punjab","Hoshiarpur","17.95","93.92","5232.31"
"169","2011","9","Punjab","Hoshiarpur","22.34","120.26","5383.17"
"169","2012","9","Punjab","Hoshiarpur","20.95","144.85","6914.22"
"169","2013","9","Punjab","Hoshiarpur","23.34","163.74","7015.38"
"169","2014","9","Punjab","Hoshiarpur","24.34","166.9","6857.23"
"169","2015","9","Punjab","Hoshiarpur","24.34","179.87","7389.77"
"169","2016","9","Punjab","Hoshiarpur","24.34","188.23","7733.36"
"169","2017","9","Punjab","Hoshiarpur","25.34","201.84","7965.15"
"170","2008","9","Punjab","Roopnagar / Ropar","3.5","18.5","5285.71"
"170","2009","9","Punjab","Roopnagar / Ropar","2.5","15.5","6200.0"
"170","2010","9","Punjab","Roopnagar / Ropar","2.5","13.0","5200.0"
"170","2011","9","Punjab","Roopnagar / Ropar","2.5","14.5","5800.0"
"170","2012","9","Punjab","Roopnagar / Ropar","3.5","25.55","7300.0"
"170","2013","9","Punjab","Roopnagar / Ropar","2.5","18.25","7300.0"
"170","2014","9","Punjab","Roopnagar / Ropar","3.5","27.0","7714.29"
"170","2015","9","Punjab","Roopnagar / Ropar","3.5","25.05","7157.14"
"170","2016","9","Punjab","Roopnagar / Ropar","3.5","27.5","7857.14"
"170","2017","9","Punjab","Roopnagar / Ropar","3.5","26.8","7657.14"
"171","2008","9","Punjab","Ludhiana","2.3","12.95","5630.43"
"171","2009","9","Punjab","Ludhiana","1.3","8.25","6346.15"
"171","2010","9","Punjab","Ludhiana","2.3","15.25","6630.43"
"171","2011","9","Punjab","Ludhiana","2.3","14.8","6434.78"
"171","2012","9","Punjab","Ludhiana","2.45","17.47","7130.61"
"171","2013","9","Punjab","Ludhiana","2.45","20.64","8426.53"
"171","2014","9","Punjab","Ludhiana","3.45","29.76","8626.09"
"171","2015","9","Punjab","Ludhiana","2.45","21.03","8583.67"
"171","2016","9","Punjab","Ludhiana","2.45","21.69","8853.06"
"171","2017","9","Punjab","Ludhiana","3.45","31.05","9000.0"
"172","2008","9","Punjab","Ferozpur","1.0","6.0","6000.0"
"172","2009","9","Punjab","Ferozpur","1.0","6.0","6000.0"
"172","2010","9","Punjab","Ferozpur","1.74","10.44","6000.0"
"172","2011","9","Punjab","Ferozpur","1.0","6.0","6000.0"
"172","2012","9","Punjab","Ferozpur","2.0","14.9","7450.0"
"172","2013","9","Punjab","Ferozpur","2.0","17.0","8500.0"
"172","2014","9","Punjab","Ferozpur","2.0","15.0","7500.0"
"172","2015","9","Punjab","Ferozpur","2.0","17.8","8900.0"
"172","2016","9","Punjab","Ferozpur","2.0","18.0","9000.0"
"172","2017","9","Punjab","Ferozpur","2.0","14.7","7350.0"
"174","2008","9","Punjab","Bhatinda","0.0","0.0","0.0"
"174","2009","9","Punjab","Bhatinda","0.0","0.0","0.0"
"174","2010","9","Punjab","Bhatinda","0.26","1.56","6000.0"
"174","2011","9","Punjab","Bhatinda","0.0","0.0","0.0"
"174","2012","9","Punjab","Bhatinda","0.0","0.0","0.0"
"174","2013","9","Punjab","Bhatinda","0.0","0.0","0.0"
"174","2014","9","Punjab","Bhatinda","0.0","0.0","0.0"
"174","2015","9","Punjab","Bhatinda","0.0","0.0","0.0"
"174","2016","9","Punjab","Bhatinda","0.0","0.0","0.0"
"174","2017","9","Punjab","Bhatinda","0.0","0.0","0.0"
"175","2008","9","Punjab","Sangrur","2.16","14.04","6500.0"
"175","2009","9","Punjab","Sangrur","1.16","9.2","7931.03"
"175","2010","9","Punjab","Sangrur","2.16","16.2","7500.0"
"175","2011","9","Punjab","Sangrur","2.16","14.96","6925.93"
"175","2012","9","Punjab","Sangrur","2.24","18.16","8108.93"
"175","2013","9","Punjab","Sangrur","4.24","37.34","8807.55"
"175","2014","9","Punjab","Sangrur","4.24","37.31","8800.0"
"175","2015","9","Punjab","Sangrur","4.24","36.9","8701.89"
"175","2016","9","Punjab","Sangrur","4.24","39.13","9228.3"
"175","2017","9","Punjab","Sangrur","5.24","47.4","9045.8"
"176","2008","9","Punjab","Patiala","5.04","32.51","6450.4"
"176","2009","9","Punjab","Patiala","3.04","22.05","7253.29"
"176","2010","9","Punjab","Patiala","4.04","29.55","7314.36"
"176","2011","9","Punjab","Patiala","5.04","33.74","6694.44"
"176","2012","9","Punjab","Patiala","4.81","41.12","8548.02"
"176","2013","9","Punjab","Patiala","5.81","49.86","8581.93"
"176","2014","9","Punjab","Patiala","5.81","50.73","8731.15"
"176","2015","9","Punjab","Patiala","4.81","40.72","8466.53"
"176","2016","9","Punjab","Patiala","4.81","42.18","8769.65"
"176","2017","9","Punjab","Patiala","4.81","43.55","9054.05"
"177","2008","4","Haryana","Hissar","2.95","16.63","5633.81"
"177","2009","4","Haryana","Hissar","1.64","11.39","6951.19"
"177","2010","4","Haryana","Hissar","2.08","13.39","6434.41"
"177","2011","4","Haryana","Hissar","3.08","18.36","5970.73"
"177","2012","4","Haryana","Hissar","3.01","15.09","5018.29"
"177","2013","4","Haryana","Hissar","2.42","19.52","8066.53"
"177","2014","4","Haryana","Hissar","2.42","17.79","7352.07"
"177","2015","4","Haryana","Hissar","0.0","0.0","0.0"
"177","2016","4","Haryana","Hissar","5.1","30.75","6031.78"
"177","2017","4","Haryana","Hissar","0.0","0.0","0.0"
"180","2008","4","Haryana","Gurgaon","4.5","26.9","5977.78"
"180","2009","4","Haryana","Gurgaon","3.1","16.2","5225.81"
"180","2010","4","Haryana","Gurgaon","3.1","17.0","5483.87"
"180","2011","4","Haryana","Gurgaon","3.4","26.0","7647.06"
"180","2012","4","Haryana","Gurgaon","4.56","30.1","6600.88"
"180","2013","4","Haryana","Gurgaon","3.0","17.8","5933.33"
"180","2014","4","Haryana","Gurgaon","2.0","8.7","4350.0"
"180","2015","4","Haryana","Gurgaon","0.0","0.0","0.0"
"180","2016","4","Haryana","Gurgaon","3.3","18.0","5454.55"
"180","2017","4","Haryana","Gurgaon","0.0","0.0","0.0"
"181","2008","4","Haryana","Jind","2.41","14.16","5883.62"
"181","2009","4","Haryana","Jind","1.72","10.25","5952.38"
"181","2010","4","Haryana","Jind","2.46","16.7","6788.62"
"181","2011","4","Haryana","Jind","3.37","24.88","7387.17"
"181","2012","4","Haryana","Jind","4.02","25.78","6410.56"
"181","2013","4","Haryana","Jind","4.72","37.85","8018.64"
"181","2014","4","Haryana","Jind","4.54","30.95","6817.62"
"181","2015","4","Haryana","Jind","0.0","0.0","0.0"
"181","2016","4","Haryana","Jind","5.72","44.84","7839.16"
"181","2017","4","Haryana","Jind","0.0","0.0","0.0"
"182","2008","4","Haryana","Mahendragarh / Narnaul","0.35","1.77","5083.33"
"182","2009","4","Haryana","Mahendragarh / Narnaul","0.26","2.41","9222.22"
"182","2010","4","Haryana","Mahendragarh / Narnaul","0.32","2.61","8181.82"
"182","2011","4","Haryana","Mahendragarh / Narnaul","0.73","4.64","6400.0"
"182","2012","4","Haryana","Mahendragarh / Narnaul","0.74","3.71","5019.61"
"182","2013","4","Haryana","Mahendragarh / Narnaul","0.58","4.38","7550.0"
"182","2014","4","Haryana","Mahendragarh / Narnaul","0.58","4.41","7600.0"
"182","2015","4","Haryana","Mahendragarh / Narnaul","0.0","0.0","0.0"
"182","2016","4","Haryana","Mahendragarh / Narnaul","1.1","7.25","6578.95"
"182","2017","4","Haryana","Mahendragarh / Narnaul","0.0","0.0","0.0"
"183","2008","4","Haryana","Ambala","40.3","214.4","5320.1"
"183","2009","4","Haryana","Ambala","35.4","252.3","7127.12"
"183","2010","4","Haryana","Ambala","35.3","238.0","6742.21"
"183","2011","4","Haryana","Ambala","36.0","244.0","6777.78"
"183","2012","4","Haryana","Ambala","37.79","285.4","7552.26"
"183","2013","4","Haryana","Ambala","37.0","256.6","6935.13"
"183","2014","4","Haryana","Ambala","37.0","259.3","7008.11"
"183","2015","4","Haryana","Ambala","0.0","0.0","0.0"
"183","2016","4","Haryana","Ambala","33.3","270.0","8108.11"
"183","2017","4","Haryana","Ambala","0.0","0.0","0.0"
"184","2008","4","Haryana","Karnal","25.69","164.44","6400.09"
"184","2009","4","Haryana","Karnal","28.28","217.05","7675.58"
"184","2010","4","Haryana","Karnal","27.54","212.3","7708.79"
"184","2011","4","Haryana","Karnal","29.53","236.12","7995.39"
"184","2012","4","Haryana","Karnal","29.86","254.52","8524.22"
"184","2013","4","Haryana","Karnal","34.28","266.55","7775.73"
"184","2014","4","Haryana","Karnal","30.46","250.95","8238.61"
"184","2015","4","Haryana","Karnal","0.0","0.0","0.0"
"184","2016","4","Haryana","Karnal","31.98","287.16","8979.36"
"184","2017","4","Haryana","Karnal","0.0","0.0","0.0"
"186","2008","4","Haryana","Rohtak","14.3","82.3","5755.24"
"186","2009","4","Haryana","Rohtak","8.8","61.1","6943.18"
"186","2010","4","Haryana","Rohtak","13.7","104.0","7591.24"
"186","2011","4","Haryana","Rohtak","18.7","141.0","7540.11"
"186","2012","4","Haryana","Rohtak","21.02","135.4","6440.29"
"186","2013","4","Haryana","Rohtak","19.0","140.0","7368.42"
"186","2014","4","Haryana","Rohtak","18.0","131.4","7300.0"
"186","2015","4","Haryana","Rohtak","0.0","0.0","0.0"
"186","2016","4","Haryana","Rohtak","21.3","164.0","7699.53"
"186","2017","4","Haryana","Rohtak","0.0","0.0","0.0"
"189","2008","12","Uttar Pradesh","Saharanpur","203.28","1091.87","5371.26"
"189","2009","12","Uttar Pradesh","Saharanpur","202.87","1199.12","5910.78"
"189","2010","12","Uttar Pradesh","Saharanpur","206.31","1251.92","6068.15"
"189","2011","12","Uttar Pradesh","Saharanpur","205.04","1193.2","5819.35"
"189","2012","12","Uttar Pradesh","Saharanpur","209.5","1292.07","6167.4"
"189","2013","12","Uttar Pradesh","Saharanpur","212.18","1271.89","5994.39"
"189","2014","12","Uttar Pradesh","Saharanpur","196.76","1247.4","6339.7"
"189","2015","12","Uttar Pradesh","Saharanpur","181.12","1140.87","6298.97"
"189","2016","12","Uttar Pradesh","Saharanpur","205.29","1351.93","6585.32"
"189","2017","12","Uttar Pradesh","Saharanpur","212.7","1535.08","7217.17"
"190","2008","12","Uttar Pradesh","Muzaffarnagar","237.74","1415.62","5954.49"
"190","2009","12","Uttar Pradesh","Muzaffarnagar","225.92","1586.66","7023.11"
"190","2010","12","Uttar Pradesh","Muzaffarnagar","230.49","1430.96","6208.34"
"190","2011","12","Uttar Pradesh","Muzaffarnagar","233.15","1526.55","6547.5"
"190","2012","12","Uttar Pradesh","Muzaffarnagar","238.5","1700.94","7131.82"
"190","2013","12","Uttar Pradesh","Muzaffarnagar","238.82","1766.29","7395.91"
"190","2014","12","Uttar Pradesh","Muzaffarnagar","227.21","1676.96","7380.66"
"190","2015","12","Uttar Pradesh","Muzaffarnagar","226.13","1745.72","7720.0"
"190","2016","12","Uttar Pradesh","Muzaffarnagar","235.67","1962.08","8325.55"
"190","2017","12","Uttar Pradesh","Muzaffarnagar","239.18","2113.77","8837.61"
"191","2008","12","Uttar Pradesh","Meerut","256.95","1594.0","6203.55"
"191","2009","12","Uttar Pradesh","Meerut","248.08","1641.05","6615.05"
"191","2010","12","Uttar Pradesh","Meerut","245.71","1570.31","6390.86"
"191","2011","12","Uttar Pradesh","Meerut","245.33","1579.46","6438.09"
"191","2012","12","Uttar Pradesh","Meerut","253.84","1744.78","6873.45"
"191","2013","12","Uttar Pradesh","Meerut","255.67","1842.06","7204.89"
"191","2014","12","Uttar Pradesh","Meerut","236.33","1783.61","7547.1"
"191","2015","12","Uttar Pradesh","Meerut","235.31","1813.46","7706.78"
"191","2016","12","Uttar Pradesh","Meerut","251.15","2023.87","8058.24"
"191","2017","12","Uttar Pradesh","Meerut","257.45","2326.51","9036.79"
"192","2008","12","Uttar Pradesh","Buland Shahar","69.39","386.21","5565.75"
"192","2009","12","Uttar Pradesh","Buland Shahar","62.57","354.43","5664.37"
"192","2010","12","Uttar Pradesh","Buland Shahar","64.08","364.56","5689.29"
"192","2011","12","Uttar Pradesh","Buland Shahar","62.34","374.16","6001.97"
"192","2012","12","Uttar Pradesh","Buland Shahar","67.7","415.8","6142.12"
"192","2013","12","Uttar Pradesh","Buland Shahar","64.65","424.45","6565.13"
"192","2014","12","Uttar Pradesh","Buland Shahar","58.78","377.83","6427.92"
"192","2015","12","Uttar Pradesh","Buland Shahar","58.41","392.21","6715.21"
"192","2016","12","Uttar Pradesh","Buland Shahar","58.65","453.85","7738.43"
"192","2017","12","Uttar Pradesh","Buland Shahar","62.79","527.83","8406.44"
"194","2008","12","Uttar Pradesh","Aligarh","9.16","52.22","5700.87"
"194","2009","12","Uttar Pradesh","Aligarh","7.56","42.16","5576.72"
"194","2010","12","Uttar Pradesh","Aligarh","7.75","45.7","5896.77"
"194","2011","12","Uttar Pradesh","Aligarh","7.6","45.94","6044.74"
"194","2012","12","Uttar Pradesh","Aligarh","11.12","68.42","6152.88"
"194","2013","12","Uttar Pradesh","Aligarh","7.63","46.48","6091.74"
"194","2014","12","Uttar Pradesh","Aligarh","6.74","40.29","5977.74"
"194","2015","12","Uttar Pradesh","Aligarh","5.34","32.9","6162.93"
"194","2016","12","Uttar Pradesh","Aligarh","4.06","27.27","6716.21"
"194","2017","12","Uttar Pradesh","Aligarh","7.87","58.54","7437.54"
"195","2008","12","Uttar Pradesh","Mathura","5.49","24.1","4389.8"
"195","2009","12","Uttar Pradesh","Mathura","4.98","21.53","4323.29"
"195","2010","12","Uttar Pradesh","Mathura","4.38","22.27","5084.47"
"195","2011","12","Uttar Pradesh","Mathura","0.86","4.06","4720.93"
"195","2012","12","Uttar Pradesh","Mathura","0.86","3.88","4511.63"
"195","2013","12","Uttar Pradesh","Mathura","0.59","2.81","4762.71"
"195","2014","12","Uttar Pradesh","Mathura","0.99","4.17","4212.12"
"195","2015","12","Uttar Pradesh","Mathura","0.74","3.47","4670.35"
"195","2016","12","Uttar Pradesh","Mathura","0.29","1.58","5360.0"
"195","2017","12","Uttar Pradesh","Mathura","0.52","2.96","5668.45"
"196","2008","12","Uttar Pradesh","Agra","0.2","0.89","4377.45"
"196","2009","12","Uttar Pradesh","Agra","0.16","0.67","4277.35"
"196","2010","12","Uttar Pradesh","Agra","0.17","0.88","5077.1"
"196","2011","12","Uttar Pradesh","Agra","0.15","0.74","4804.94"
"196","2012","12","Uttar Pradesh","Agra","0.35","1.57","4509.78"
"196","2013","12","Uttar Pradesh","Agra","0.31","1.47","4731.83"
"196","2014","12","Uttar Pradesh","Agra","0.19","0.78","4070.23"
"196","2015","12","Uttar Pradesh","Agra","0.26","1.24","4670.54"
"196","2016","12","Uttar Pradesh","Agra","0.17","0.9","5360.0"
"196","2017","12","Uttar Pradesh","Agra","0.29","1.67","5668.29"
"197","2008","12","Uttar Pradesh","Mainpuri","0.52","2.26","4374.03"
"197","2009","12","Uttar Pradesh","Mainpuri","0.48","2.08","4303.23"
"197","2010","12","Uttar Pradesh","Mainpuri","0.57","2.89","5099.97"
"197","2011","12","Uttar Pradesh","Mainpuri","0.49","2.32","4773.76"
"197","2012","12","Uttar Pradesh","Mainpuri","0.65","2.94","4510.12"
"197","2013","12","Uttar Pradesh","Mainpuri","0.65","3.12","4804.93"
"197","2014","12","Uttar Pradesh","Mainpuri","0.42","1.74","4158.87"
"197","2015","12","Uttar Pradesh","Mainpuri","0.43","2.02","4670.45"
"197","2016","12","Uttar Pradesh","Mainpuri","0.49","2.64","5359.96"
"197","2017","12","Uttar Pradesh","Mainpuri","0.51","2.92","5668.39"
"198","2008","12","Uttar Pradesh","Etah","7.43","35.08","4721.4"
"198","2009","12","Uttar Pradesh","Etah","5.78","31.01","5365.05"
"198","2010","12","Uttar Pradesh","Etah","7.37","36.14","4903.66"
"198","2011","12","Uttar Pradesh","Etah","7.5","42.36","5648.0"
"198","2012","12","Uttar Pradesh","Etah","7.3","42.86","5871.23"
"198","2013","12","Uttar Pradesh","Etah","7.74","48.0","6201.55"
"198","2014","12","Uttar Pradesh","Etah","7.68","42.52","5536.46"
"198","2015","12","Uttar Pradesh","Etah","6.73","41.09","6102.09"
"198","2016","12","Uttar Pradesh","Etah","7.25","46.46","6405.02"
"198","2017","12","Uttar Pradesh","Etah","7.2","53.36","7414.21"
"199","2008","12","Uttar Pradesh","Bareilly","75.94","383.52","5050.3"
"199","2009","12","Uttar Pradesh","Bareilly","62.68","374.29","5971.44"
"199","2010","12","Uttar Pradesh","Bareilly","71.9","409.11","5689.99"
"199","2011","12","Uttar Pradesh","Bareilly","82.73","476.83","5763.69"
"199","2012","12","Uttar Pradesh","Bareilly","96.52","604.7","6265.02"
"199","2013","12","Uttar Pradesh","Bareilly","94.01","578.71","6155.83"
"199","2014","12","Uttar Pradesh","Bareilly","99.21","612.01","6168.83"
"199","2015","12","Uttar Pradesh","Bareilly","84.85","530.98","6258.0"
"199","2016","12","Uttar Pradesh","Bareilly","94.89","656.18","6914.8"
"199","2017","12","Uttar Pradesh","Bareilly","96.96","776.6","8009.2"
"200","2008","12","Uttar Pradesh","Budaun","22.89","136.97","5983.84"
"200","2009","12","Uttar Pradesh","Budaun","21.9","138.13","6307.31"
"200","2010","12","Uttar Pradesh","Budaun","25.54","140.74","5510.57"
"200","2011","12","Uttar Pradesh","Budaun","33.91","208.07","6136.77"
"200","2012","12","Uttar Pradesh","Budaun","43.26","252.69","5841.58"
"200","2013","12","Uttar Pradesh","Budaun","35.88","220.2","6136.68"
"200","2014","12","Uttar Pradesh","Budaun","40.62","244.48","6019.37"
"200","2015","12","Uttar Pradesh","Budaun","32.53","214.5","6593.42"
"200","2016","12","Uttar Pradesh","Budaun","38.31","267.92","6993.31"
"200","2017","12","Uttar Pradesh","Budaun","44.53","331.78","7450.44"
"201","2008","12","Uttar Pradesh","Moradabad","139.68","767.8","5496.85"
"201","2009","12","Uttar Pradesh","Moradabad","133.81","784.34","5861.6"
"201","2010","12","Uttar Pradesh","Moradabad","136.73","790.15","5778.91"
"201","2011","12","Uttar Pradesh","Moradabad","140.42","828.51","5900.04"
"201","2012","12","Uttar Pradesh","Moradabad","152.61","967.84","6341.8"
"201","2013","12","Uttar Pradesh","Moradabad","140.7","939.34","6676.32"
"201","2014","12","Uttar Pradesh","Moradabad","138.68","938.5","6767.16"
"201","2015","12","Uttar Pradesh","Moradabad","145.44","989.02","6800.17"
"201","2016","12","Uttar Pradesh","Moradabad","141.93","1025.06","7222.39"
"201","2017","12","Uttar Pradesh","Moradabad","142.64","1171.08","8209.79"
"202","2008","12","Uttar Pradesh","Shahjahanpur","39.59","208.86","5275.57"
"202","2009","12","Uttar Pradesh","Shahjahanpur","37.57","214.25","5702.69"
"202","2010","12","Uttar Pradesh","Shahjahanpur","37.71","212.41","5632.72"
"202","2011","12","Uttar Pradesh","Shahjahanpur","38.88","230.04","5916.67"
"202","2012","12","Uttar Pradesh","Shahjahanpur","46.09","282.97","6139.51"
"202","2013","12","Uttar Pradesh","Shahjahanpur","40.14","244.47","6090.43"
"202","2014","12","Uttar Pradesh","Shahjahanpur","42.2","285.09","6755.69"
"202","2015","12","Uttar Pradesh","Shahjahanpur","59.23","397.55","6712.4"
"202","2016","12","Uttar Pradesh","Shahjahanpur","39.82","297.02","7459.2"
"202","2017","12","Uttar Pradesh","Shahjahanpur","45.74","371.08","8113.2"
"203","2008","12","Uttar Pradesh","Pilibhit","56.0","291.53","5205.89"
"203","2009","12","Uttar Pradesh","Pilibhit","48.33","316.94","6557.83"
"203","2010","12","Uttar Pradesh","Pilibhit","50.24","301.96","6010.35"
"203","2011","12","Uttar Pradesh","Pilibhit","62.8","404.28","6437.58"
"203","2012","12","Uttar Pradesh","Pilibhit","55.38","363.63","6566.09"
"203","2013","12","Uttar Pradesh","Pilibhit","74.78","443.08","5925.11"
"203","2014","12","Uttar Pradesh","Pilibhit","93.62","650.1","6944.03"
"203","2015","12","Uttar Pradesh","Pilibhit","68.53","439.7","6416.0"
"203","2016","12","Uttar Pradesh","Pilibhit","67.85","475.78","7012.5"
"203","2017","12","Uttar Pradesh","Pilibhit","79.28","643.38","8115.6"
"204","2008","12","Uttar Pradesh","Rampur","23.41","118.85","5076.89"
"204","2009","12","Uttar Pradesh","Rampur","19.12","106.31","5560.15"
"204","2010","12","Uttar Pradesh","Rampur","21.73","114.79","5282.56"
