"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"119","2014","7","Maharashtra","Bhandara","383.8","699.5","1822.56","13.8","15.4","1115.94","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.3","500.0","0.0","0.0","0.0","0.0","0.0","0.0","21.7","11.6","534.56","18.1","6.2","342.54","30.3","6.6","217.82","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.1","2.4","198.35","0.0","0.0","0.0","8.1","3.7","456.79","20.5","6.1","297.56","8.2","58.78","7168.29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"119","2015","7","Maharashtra","Bhandara","370.4","573.8","1549.14","13.1","13.4","1022.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2","1.9","863.64","0.0","0.0","0.0","0.0","0.0","0.0","11.0","4.7","427.27","18.0","8.1","450.0","32.04","14.44","450.69","0.0","0.0","0.0","1.8","0.3","166.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.5","2.8","294.74","0.0","0.0","0.0","6.6","0.9","136.36","18.2","4.1","225.27","5.4","35.22","6522.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"119","2016","7","Maharashtra","Bhandara","391.7","888.7","2268.83","12.9","15.9","1232.56","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.93","1.47","1585.31","0.0","0.0","0.0","0.0","0.0","0.0","16.1","10.0","621.12","18.38","35.74","1944.19","32.47","17.85","549.67","0.01","0.0","500.0","1.87","0.51","272.73","0.3","0.12","400.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","1.2","171.43","0.4","0.1","250.0","11.8","13.3","1127.12","0.0","0.0","0.0","4.88","31.36","6430.18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"119","2017","7","Maharashtra","Bhandara","315.89","449.1","1421.69","13.19","15.1","1145.07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.74","0.33","444.15","0.0","0.0","0.0","0.0","0.0","0.0","15.4","14.8","961.04","18.66","19.89","1066.24","27.77","15.13","545.04","0.0","0.0","400.0","1.97","0.38","192.07","0.3","0.05","180.0","0.0","0.0","0.0","0.0","0.0","0.0","5.5","1.7","309.09","0.0","0.0","0.0","5.3","6.4","1207.55","0.0","0.0","0.0","4.7","27.75","5900.49","0.04","0.02","473.68","0.0","0.0","0.0","0.0","0.0","0.0"
"120","2008","7","Maharashtra","Chandrapur","311.5","264.5","849.12","30.9","28.3","915.86","1.8","1.8","1000.0","8.1","3.5","432.1","9.9","5.3","535.35","0.0","0.0","0.0","2.4","3.7","1541.67","0.0","0.0","0.0","0.0","0.0","0.0","31.9","15.7","492.16","31.9","19.2","601.88","35.1","13.3","378.92","0.1","0.1","1000.0","1.8","0.6","333.33","1.0","0.28","280.0","0.0","0.0","0.0","0.0","0.0","0.0","13.9","3.1","223.02","0.2","0.1","500.0","190.1","125.8","661.76","207.2","130.01","627.46","0.0","0.0","0.0","49.4","13.98","283.0","0.0","0.0","0.0","0.0","0.0","0.0"
"120","2009","7","Maharashtra","Chandrapur","264.1","186.42","705.87","26.8","17.61","657.09","0.9","0.61","677.78","8.7","4.74","544.83","9.6","5.35","557.29","0.0","0.0","0.0","2.7","5.37","1988.89","0.0","0.0","0.0","0.0","0.0","0.0","31.8","14.23","447.48","36.4","40.12","1102.2","24.09","9.84","408.47","0.1","0.1","1000.0","2.3","0.58","252.17","1.2","0.29","241.67","0.0","0.0","0.0","0.0","0.0","0.0","12.3","3.68","299.19","0.0","0.0","0.0","188.5","65.25","346.15","204.4","69.89","341.93","0.0","0.0","0.0","56.8","13.78","242.61","0.0","0.0","0.0","0.0","0.0","0.0"
"120","2010","7","Maharashtra","Chandrapur","275.5","400.48","1453.65","35.4","37.83","1068.64","2.1","1.31","623.81","9.6","5.6","583.33","11.7","6.91","590.6","0.0","0.0","0.0","3.07","7.14","2325.73","0.0","0.0","0.0","0.0","0.0","0.0","40.2","24.21","602.24","46.38","40.56","874.51","46.9","17.18","366.31","0.1","0.06","600.0","2.7","0.87","322.22","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.06","600.0","13.4","3.85","287.31","0.0","0.0","0.0","155.8","155.53","998.27","173.3","160.79","927.81","0.0","0.0","0.0","96.1","22.21","231.11","0.0","0.0","0.0","0.0","0.0","0.0"
"120","2011","7","Maharashtra","Chandrapur","315.0","390.29","1239.02","22.8","27.88","1222.81","2.5","1.85","740.0","6.4","2.73","426.56","8.9","4.58","514.61","0.0","0.0","0.0","3.4","4.62","1358.82","0.0","0.0","0.0","0.0","0.0","0.0","29.2","16.88","578.08","41.4","31.83","768.84","33.1","9.17","277.04","0.0","0.0","0.0","3.6","1.06","294.44","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.1","500.0","9.2","2.77","301.09","0.0","0.0","0.0","152.7","136.94","896.79","166.7","141.17","846.85","0.0","0.0","0.0","104.2","28.22","270.83","4.37","6.45","10.82","0.39","0.49","0.0"
"120","2012","7","Maharashtra","Chandrapur","315.1","490.78","1557.54","22.9","27.32","1193.01","2.7","2.57","951.85","5.9","4.03","683.05","8.6","6.59","766.28","0.0","0.0","0.0","3.4","5.53","1626.47","0.0","0.0","0.0","0.0","0.0","0.0","31.9","25.14","788.09","40.5","54.58","1347.65","51.3","16.73","326.12","0.02","0.04","2000.0","1.2","0.52","433.33","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.02","100.0","8.3","3.15","379.52","0.0","0.0","0.0","147.3","151.48","1028.38","158.32","155.53","982.38","0.0","0.0","0.0","112.8","47.56","421.63","0.36","3.2","3.56","0.15","0.29","0.0"
"120","2013","7","Maharashtra","Chandrapur","319.4","450.2","1409.52","26.1","29.3","1122.61","2.7","2.1","777.78","6.2","3.4","548.39","8.9","5.5","617.98","0.0","0.0","0.0","2.7","7.4","2740.74","0.0","0.0","0.0","0.0","0.0","0.0","36.4","18.9","519.23","36.7","31.1","847.41","67.8","25.7","379.06","0.0","0.0","0.0","0.8","0.1","125.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","147.3","92.2","625.93","153.0","89.4","584.31","0.0","0.0","0.0","112.4","37.87","336.92","0.0","0.0","0.0","0.0","0.0","0.0"
"120","2014","7","Maharashtra","Chandrapur","301.5","319.6","1060.03","25.4","19.0","748.03","2.8","11.1","3964.29","6.3","2.9","460.32","9.1","14.0","1538.46","0.0","0.0","0.0","1.9","2.8","1473.68","0.0","0.0","0.0","0.0","0.0","0.0","32.9","14.3","434.65","42.8","21.4","500.0","43.2","9.5","219.91","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.2","1.6","307.69","0.0","0.0","0.0","130.6","67.3","515.31","137.9","69.1","501.09","0.2","1.89","9450.0","127.9","27.27","213.21","0.0","0.0","0.0","0.0","0.0","0.0"
"120","2015","7","Maharashtra","Chandrapur","292.4","247.9","847.81","21.8","16.9","775.23","2.7","1.8","666.67","5.9","2.1","355.93","8.6","3.9","453.49","0.0","0.0","0.0","2.1","2.9","1380.95","0.0","0.0","0.0","0.0","0.0","0.0","38.8","23.0","592.78","43.3","28.0","646.65","30.41","12.02","395.26","0.01","0.02","2000.0","0.9","0.2","222.22","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","3.4","0.7","205.88","0.0","0.0","0.0","120.6","60.9","504.98","126.5","62.3","492.49","0.2","1.15","5750.0","161.0","37.82","234.91","0.0","0.0","0.0","0.0","0.0","0.0"
"120","2016","7","Maharashtra","Chandrapur","296.5","530.8","1790.22","20.8","26.3","1264.42","2.7","1.0","370.37","4.4","2.8","636.36","7.1","3.8","535.21","0.05","0.02","333.33","2.13","5.38","2527.23","0.0","0.0","0.0","0.0","0.0","0.0","44.0","22.7","515.91","44.79","81.94","1829.36","44.47","23.91","537.6","0.11","0.08","700.0","1.06","0.33","316.04","1.2","0.6","500.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","0.5","217.39","0.1","0.1","1000.0","110.6","110.1","995.48","0.0","0.0","0.0","0.05","0.2","4000.0","167.7","101.48","605.15","0.0","0.0","0.0","0.0","0.0","0.0"
"120","2017","7","Maharashtra","Chandrapur","284.38","287.3","1010.26","18.66","20.9","1120.22","2.22","1.31","590.19","2.6","1.0","384.62","4.82","2.31","479.37","0.0","0.0","0.0","2.37","5.47","2309.41","0.0","0.0","0.0","0.0","0.0","0.0","37.6","23.2","617.02","45.73","59.6","1303.28","39.41","18.27","463.5","0.03","0.04","1166.67","0.75","0.16","208.56","0.81","0.2","249.69","0.0","0.0","0.0","0.13","0.03","267.72","1.7","0.4","235.29","0.03","0.02","727.27","66.1","62.3","942.51","0.0","0.0","0.0","0.03","0.13","5000.0","170.69","62.6","366.76","0.0","0.0","0.0","0.0","0.0","0.0"
